Frame,X,Y
0,641,746
0,662,804
0,700,850
0,754,884
0,817,905
0,885,911
0,952,907
0,1013,885
0,1062,848
0,1092,798
0,1108,742
0,801,749
0,832,728
0,863,717
0,885,724
0,906,719
0,937,734
0,968,758
0,937,768
0,907,769
0,885,769
0,862,766
0,832,762
0,816,749
0,862,743
0,885,746
0,906,745
0,954,756
0,907,744
0,886,744
0,864,741
0,844,656
0,865,663
0,887,667
0,906,665
0,926,662
1,639,742
1,659,800
1,696,848
1,751,882
1,814,906
1,883,913
1,952,910
1,1013,887
1,1062,850
1,1091,801
1,1107,745
1,800,749
1,832,729
1,864,717
1,886,724
1,906,720
1,937,735
1,969,758
1,936,767
1,907,767
1,885,766
1,862,764
1,832,760
1,816,749
1,863,743
1,885,746
1,906,746
1,954,755
1,906,742
1,885,743
1,864,739
1,845,657
1,867,663
1,888,668
1,906,666
1,926,663
2,639,738
2,656,796
2,692,843
2,747,877
2,810,900
2,878,907
2,947,906
2,1009,884
2,1059,849
2,1089,800
2,1104,745
2,795,747
2,830,728
2,863,717
2,885,723
2,905,719
2,937,734
2,970,757
2,936,770
2,904,771
2,883,770
2,861,768
2,828,764
2,811,748
2,862,742
2,884,745
2,904,745
2,956,756
2,904,746
2,884,746
2,862,743
2,844,658
2,865,664
2,886,669
2,906,666
2,926,664
3,638,742
3,656,800
3,691,847
3,746,883
3,809,906
3,879,913
3,948,909
3,1012,886
3,1060,848
3,1089,798
3,1104,740
3,798,748
3,834,730
3,866,719
3,887,725
3,907,720
3,937,735
3,970,757
3,936,770
3,906,769
3,885,768
3,863,767
3,832,764
3,815,749
3,865,744
3,886,747
3,906,747
3,956,756
3,906,743
3,887,744
3,866,741
3,845,656
3,866,662
3,887,667
3,907,665
3,928,663
4,642,746
4,663,804
4,700,849
4,754,884
4,816,906
4,885,911
4,953,906
4,1014,883
4,1062,846
4,1090,798
4,1105,743
4,798,748
4,831,727
4,864,715
4,886,721
4,906,717
4,937,732
4,971,758
4,936,768
4,906,768
4,884,768
4,862,766
4,830,761
4,815,748
4,863,741
4,885,743
4,906,744
4,956,755
4,906,744
4,885,745
4,863,742
4,844,657
4,865,662
4,886,667
4,906,665
4,927,662
5,638,743
5,657,800
5,693,847
5,747,883
5,810,907
5,878,914
5,944,911
5,1007,888
5,1057,851
5,1089,802
5,1105,743
5,799,748
5,832,729
5,865,718
5,886,724
5,907,720
5,937,735
5,970,758
5,936,768
5,905,768
5,883,767
5,861,765
5,831,762
5,816,748
5,863,743
5,885,746
5,906,746
5,954,756
5,905,742
5,885,743
5,863,739
5,844,656
5,865,662
5,887,667
5,907,665
