Frame,X,Y
0,646,744
0,665,805
0,704,853
0,762,889
0,827,913
0,894,920
0,960,915
0,1020,890
0,1068,852
0,1097,802
0,1113,746
0,809,750
0,843,732
0,876,721
0,898,728
0,919,723
0,951,738
0,982,761
0,951,774
0,919,775
0,897,775
0,874,773
0,842,767
0,825,751
0,875,748
0,897,751
0,918,750
0,967,760
0,919,749
0,898,750
0,876,746
0,857,660
0,879,666
0,900,672
0,920,670
0,940,666
1,648,741
1,668,800
1,705,849
1,760,887
1,823,912
1,891,919
1,957,914
1,1019,888
1,1067,849
1,1097,797
1,1112,739
1,810,750
1,844,732
1,877,721
1,898,727
1,919,723
1,949,737
1,979,760
1,948,774
1,919,776
1,896,776
1,873,774
1,842,768
1,825,751
1,876,747
1,898,750
1,918,750
1,964,759
1,919,748
1,898,749
1,876,746
1,856,659
1,877,665
1,899,670
1,919,668
1,940,666
2,645,736
2,666,796
2,705,845
2,761,880
2,825,904
2,892,913
2,960,906
2,1020,880
2,1069,843
2,1099,793
2,1114,735
2,809,750
2,843,732
2,877,721
2,899,727
2,920,723
2,951,737
2,983,761
2,951,774
2,920,776
2,897,776
2,874,774
2,842,768
2,825,751
2,875,747
2,898,750
2,919,750
2,968,760
2,920,750
2,899,750
2,876,747
2,857,659
2,878,666
2,900,672
2,920,669
2,940,666
3,647,743
3,667,804
3,706,852
3,764,888
3,827,912
3,895,918
3,962,911
3,1022,884
3,1070,847
3,1099,796
3,1113,738
3,809,750
3,843,732
3,877,720
3,898,727
3,919,723
3,950,738
3,981,761
3,949,774
3,919,775
3,897,775
3,874,773
3,842,768
3,825,751
3,876,748
3,898,750
3,918,750
3,966,759
3,919,748
3,898,748
3,876,745
3,856,658
3,878,664
3,900,670
3,920,667
3,941,664
4,651,744
4,672,803
4,710,851
4,766,885
4,828,908
4,895,915
4,960,908
4,1019,883
4,1067,846
4,1097,796
4,1112,740
4,809,750
4,844,732
4,876,721
4,898,727
4,919,723
4,950,739
4,982,761
4,950,774
4,919,774
4,896,774
4,874,772
4,843,766
4,825,751
4,875,747
4,897,750
4,918,750
4,967,760
4,919,747
4,897,747
4,875,744
4,856,658
4,878,664
4,900,670
4,920,667
4,941,664
5,649,742
5,669,802
5,709,851
5,766,887
5,831,909
5,898,915
5,964,908
5,1023,883
5,1072,846
5,1100,795
5,1114,738
5,809,751
5,843,732
5,876,721
5,898,728
5,919,724
5,949,738
5,980,762
5,948,774
5,919,778
5,896,778
5,872,776
5,841,769
5,823,752
5,875,748
5,898,751
5,919,751
5,965,760
5,918,748
5,897,749
5,875,746
5,857,660
5,879,666
5,900,671
5,920,669
5,941,667
6,648,740
6,669,800
6,708,850
6,765,888
