Frame,X,Y
0,639,750
0,658,811
0,695,862
0,750,902
0,812,931
0,884,939
0,954,933
0,1013,902
0,1060,860
0,1091,808
0,1107,750
0,797,769
0,830,754
0,864,744
0,888,750
0,909,746
0,940,759
0,973,780
0,939,794
0,908,796
0,885,795
0,860,793
0,828,786
0,811,771
0,863,769
0,887,771
0,909,771
0,959,780
0,909,771
0,887,772
0,862,768
0,847,681
0,870,687
0,893,693
0,913,689
0,934,685
1,637,744
1,655,805
1,691,856
1,745,895
1,808,926
1,880,937
1,951,932
1,1011,902
1,1060,861
1,1090,810
1,1105,752
1,799,768
1,832,753
1,866,743
1,887,749
1,907,745
1,937,759
1,968,780
1,936,792
1,906,794
1,885,794
1,863,792
1,831,786
1,815,770
1,865,767
1,886,770
1,907,770
1,953,778
1,907,768
1,886,769
1,865,766
1,846,679
1,869,686
1,892,693
1,912,689
1,933,684
2,638,747
2,656,808
2,692,859
2,745,900
2,807,931
2,877,941
2,948,938
2,1008,908
2,1056,866
2,1087,815
2,1104,758
2,796,768
2,832,753
2,865,744
2,888,751
2,910,746
2,941,760
2,973,780
2,940,795
2,908,798
2,885,797
2,861,795
2,829,788
2,811,770
2,864,769
2,887,772
2,910,772
2,960,779
2,909,771
2,887,772
2,864,768
2,847,680
2,869,687
2,892,694
2,913,690
2,934,685
3,638,746
3,656,807
3,691,858
3,745,899
3,808,931
3,879,943
3,951,937
3,1011,906
3,1060,863
3,1090,809
3,1105,751
3,798,768
3,831,753
3,865,744
3,889,751
3,911,746
3,942,760
3,973,779
3,940,796
3,909,799
3,885,798
3,861,795
3,829,788
3,814,770
3,863,768
3,887,772
3,910,772
3,959,779
3,910,773
3,888,773
3,863,769
3,848,679
3,870,686
3,892,692
3,913,689
3,934,685
4,637,741
4,656,805
4,691,859
4,746,903
4,809,934
4,882,943
4,954,937
4,1011,905
4,1059,862
4,1089,809
4,1106,751
4,800,769
4,832,752
4,866,743
4,890,750
4,912,745
4,943,759
4,972,782
4,941,796
4,911,800
4,887,800
4,862,797
4,830,789
4,815,771
4,864,768
4,888,771
4,911,771
4,958,781
4,911,774
4,888,774
4,865,770
4,848,678
4,870,685
4,893,692
4,914,688
4,935,683
5,640,744
5,657,807
5,692,861
5,745,904
5,807,935
5,875,945
5,941,941
5,1001,912
5,1051,869
5,1083,816
5,1100,757
5,797,769
5,830,753
5,863,742
5,885,748
5,905,744
5,935,759
5,966,781
5,934,798
5,904,801
5,882,801
5,859,798
5,828,790
5,814,771
5,862,766
5,884,769
5,905,769
5,951,780
5,905,773
5,884,773
5,862,769
5,846,677
5,868,684
5,890,691
5,910,687
5,931,682
6,638,745
6,656,807
6,693,859
6,747,901
6,811,932
6,882,942
6,952,936
6,1012,906
6,1061,863
6,1092,809
6,1107,749
6,801,770
6,834,753
6,867,742
6,889,749
6,910,745
6,942,760
6,973,783
6,940,799
6,908,802
6,886,801
6,863,798
6,832,791
6,818,772
6,866,766
6,888,769
6,909,770
6,958,782
6,909,776
6,888,775
6,866,771
6,848,677
6,870,685
6,893,692
6,914,688
6,935,683
7,640,749
7,661,810
7,700,862
7,754,903
7,815,934
7,883,943
7,953,937
7,1010,906
7,1059,863
7,1089,810
7,1106,750
7,801,770
7,835,753
7,868,742
7,891,748
7,912,744
7,943,760
7,973,783
7,941,798
7,910,802
7,887,802
7,863,799
7,832,790
7,819,773
7,867,766
7,890,768
7,911,769
7,958,783
7,911,776
7,889,775
7,866,772
7,848,678
7,870,685
7,893,692
7,914,688
7,935,683
8,639,748
8,658,812
8,697,864
8,751,905
8,813,935
8,883,944
8,951,938
8,1008,907
8,1056,866
8,1086,814
8,1102,756
8,801,770
8,835,752
8,867,741
8,888,748
8,908,744
8,939,760
8,970,785
8,937,800
8,906,803
8,885,802
8,863,799
8,832,791
8,819,772
8,866,764
8,887,766
8,907,767
8,954,783
8,907,778
8,887,777
8,866,773
8,846,677
8,869,685
8,892,692
8,913,687
8,934,682
9,639,748
9,659,811
9,697,864
9,751,906
9,813,937
9,880,947
9,947,942
9,1005,911
9,1054,869
9,1087,816
9,1106,757
9,800,773
9,831,753
9,864,741
9,886,748
9,908,743
9,938,760
9,966,785
9,936,802
9,906,807
9,883,808
9,859,805
9,829,795
9,816,775
9,862,765
9,885,768
9,907,768
9,951,784
9,906,780
9,885,781
9,862,777
9,848,679
9,870,686
9,892,692
9,912,688
9,933,683
10,639,745
10,658,806
10,695,857
10,749,899
10,810,931
10,879,944
10,947,937
10,1003,903
10,1051,859
10,1084,806
10,1104,748
10,800,771
10,834,753
10,867,741
10,888,749
10,909,744
10,939,760
10,966,784
10,936,800
10,906,804
10,884,804
10,861,801
10,830,792
10,818,772
10,865,766
10,887,769
10,908,769
10,950,782
10,907,778
10,886,778
10,864,775
10,846,678
10,869,686
10,892,694
10,914,689
10,936,684
11,636,741
11,654,804
11,689,858
11,742,902
11,806,932
11,878,942
11,949,937
11,1008,907
11,1056,865
11,1088,813
11,1103,754
11,800,770
11,832,752
11,865,742
11,887,749
11,908,745
11,939,760
11,970,783
11,937,801
11,906,806
11,884,806
11,860,803
11,829,793
11,816,772
11,863,767
11,886,770
11,907,770
11,955,782
11,907,778
11,885,778
11,863,775
11,848,678
11,870,684
11,892,691
11,912,687
11,932,682
12,638,745
12,656,808
12,693,860
12,746,903
12,808,935
12,877,946
12,945,942
12,1005,911
12,1053,868
12,1086,816
12,1104,758
12,800,771
12,830,754
12,863,743
12,886,750
12,906,746
12,938,762
12,971,784
12,937,800
12,905,804
12,883,804
12,860,801
12,829,792
12,815,773
12,862,769
12,884,772
12,906,772
12,957,783
12,906,777
12,884,777
12,862,773
12,846,679
12,868,686
12,890,693
12,911,689
12,932,684
13,641,751
13,661,813
13,699,863
13,755,903
13,816,933
13,884,942
13,951,938
13,1008,910
13,1054,869
13,1085,818
13,1102,760
13,801,772
13,832,755
13,865,745
13,889,752
13,910,747
13,943,760
13,973,784
13,943,799
13,911,801
13,888,800
13,864,797
13,832,792
13,817,773
13,864,770
13,888,772
13,910,772
13,959,783
13,911,776
13,889,776
13,865,773
13,847,678
13,870,685
13,893,692
13,914,688
13,935,683
14,639,746
14,656,807
14,693,859
14,746,900
14,807,932
14,876,943
14,945,939
14,1004,908
14,1054,864
14,1086,811
14,1103,752
14,800,771
14,833,756
14,865,745
14,887,752
14,908,747
14,936,762
14,964,783
14,934,799
14,905,802
14,884,802
14,861,799
14,830,792
14,816,773
14,864,770
14,886,773
14,907,773
14,951,782
14,906,776
14,886,776
14,863,773
14,847,678
14,869,685
14,891,691
14,912,688
14,933,683
15,637,742
15,655,804
15,690,858
15,743,900
15,806,932
15,878,943
15,949,938
15,1011,909
15,1060,864
15,1090,810
15,1106,751
15,801,771
15,834,757
15,866,746
15,887,753
15,907,748
15,938,762
15,970,783
15,937,799
15,906,802
15,885,802
15,863,799
15,832,792
15,817,773
15,865,772
15,886,775
15,907,774
15,955,782
15,907,777
15,887,777
15,865,774
15,846,678
15,868,685
15,892,692
15,913,688
15,935,683
16,637,745
16,655,807
16,693,860
16,747,901
16,809,934
16,878,945
16,947,940
16,1006,909
16,1055,866
16,1089,813
16,1106,754
16,801,771
16,833,756
16,865,746
16,887,752
16,907,748
16,939,762
16,969,783
16,937,798
16,906,801
16,884,801
16,862,798
16,831,791
16,817,773
16,864,772
16,886,774
16,907,774
16,955,782
16,907,776
16,886,777
16,864,773
16,847,678
16,870,685
16,892,692
16,912,688
16,933,683
17,638,743
17,656,806
17,693,859
17,746,903
17,809,937
17,882,947
17,952,939
17,1010,908
17,1058,864
17,1088,811
17,1104,752
17,802,772
17,833,757
17,866,746
17,888,753
17,907,748
17,939,763
17,970,784
17,938,799
17,907,802
17,886,801
17,863,799
17,832,792
17,818,774
17,865,772
17,887,774
17,907,774
17,956,783
17,907,777
17,888,777
17,866,774
17,847,678
17,870,685
17,892,692
17,913,688
17,934,684
18,640,746
18,659,809
18,696,861
18,750,902
18,811,934
18,880,945
18,949,940
18,1007,910
18,1056,867
18,1088,814
18,1105,755
18,801,770
18,833,756
18,864,746
18,886,753
18,906,748
18,938,762
18,969,781
18,938,799
18,906,803
18,885,803
18,862,800
18,831,792
18,816,773
18,864,772
18,885,775
18,906,775
18,956,781
18,906,777
18,886,777
18,865,774
18,847,677
18,869,683
18,891,690
18,912,687
18,933,682
19,640,740
19,657,804
19,694,858
19,748,901
19,810,935
19,880,946
19,948,941
19,1007,909
19,1057,865
19,1090,810
19,1107,749
19,798,771
19,830,755
19,863,745
19,886,753
19,908,747
19,939,761
19,969,783
19,937,800
19,907,805
19,884,805
19,860,802
19,829,794
19,814,773
19,862,772
19,885,774
19,907,774
19,954,783
19,908,777
19,885,779
19,862,775
19,846,677
19,869,685
19,892,692
19,912,688
19,933,682
20,640,744
20,658,806
20,694,859
20,748,902
20,809,933
20,879,944
20,948,939
20,1008,909
20,1057,864
20,1087,810
20,1104,750
20,802,771
20,832,755
20,864,744
20,885,752
20,905,747
20,935,761
20,963,783
20,934,802
20,904,807
20,883,807
20,861,804
20,830,794
20,818,773
20,863,771
20,884,774
20,905,774
20,949,783
20,905,779
20,885,780
20,863,776
20,845,677
20,867,684
20,890,691
20,911,687
20,932,682
21,638,747
21,657,808
21,696,860
21,751,901
21,813,933
21,883,946
21,952,940
21,1011,908
21,1058,865
21,1089,811
21,1106,752
21,802,772
21,834,755
21,867,745
21,888,751
21,908,747
21,939,762
21,969,784
21,938,802
21,907,806
21,886,806
21,863,803
21,832,794
21,817,773
21,865,771
21,887,773
21,907,774
21,954,783
21,908,778
21,887,779
21,866,775
21,846,678
21,868,685
21,891,692
21,913,687
21,934,682
22,640,741
22,658,803
22,695,855
22,749,897
22,809,931
22,876,943
22,944,938
22,1003,906
22,1052,862
22,1085,810
22,1103,751
22,803,772
22,834,754
22,866,742
22,887,750
22,907,745
22,936,761
22,963,783
22,933,803
22,903,810
22,883,810
22,860,807
22,831,796
22,820,775
22,864,769
22,886,771
22,905,771
22,947,783
22,905,780
22,885,780
22,863,776
22,847,678
22,868,685
22,890,692
22,910,688
22,931,683
23,639,745
23,657,807
23,695,860
