Frame,X,Y
0,639,741
0,658,802
0,693,852
0,746,892
0,807,920
0,876,929
0,944,925
0,1004,897
0,1054,858
0,1087,808
0,1105,750
0,793,758
0,828,745
0,861,735
0,883,741
0,904,737
0,935,750
0,968,769
0,934,784
0,903,788
0,881,787
0,858,785
0,826,778
0,809,760
0,860,758
0,882,761
0,903,760
0,954,768
0,904,761
0,883,762
0,861,759
0,844,672
0,866,678
0,888,684
0,908,681
0,928,678
1,639,740
1,658,801
1,694,851
1,746,891
1,807,919
1,877,929
1,945,924
1,1007,897
1,1056,857
1,1088,807
1,1106,748
1,795,760
1,830,746
1,863,737
1,884,743
1,905,740
1,936,752
1,971,770
1,935,786
1,904,788
1,882,787
1,859,784
1,828,779
1,811,762
1,862,760
1,883,763
1,904,762
1,955,770
1,904,763
1,883,763
1,862,760
1,842,673
1,864,679
1,887,686
1,908,682
1,931,678
2,640,745
2,660,807
2,697,857
2,750,894
2,810,921
2,877,929
2,942,926
2,1003,902
2,1054,866
2,1087,817
2,1104,759
2,796,760
2,830,746
2,863,737
2,884,743
2,905,739
2,936,753
2,972,772
2,936,785
2,905,787
2,882,787
2,860,784
2,828,777
2,811,761
2,861,760
2,883,763
2,904,762
2,957,771
2,905,762
2,883,762
2,862,758
2,844,675
2,864,682
2,885,687
2,906,685
2,927,682
3,640,739
3,658,801
3,694,852
3,747,891
3,807,919
3,875,929
3,941,926
3,1003,900
3,1054,861
3,1087,810
3,1104,750
3,797,760
3,832,746
3,864,737
3,886,744
3,908,739
3,938,751
3,971,770
3,937,783
3,906,786
3,884,785
3,861,783
3,830,778
3,812,762
3,863,760
3,885,764
3,907,763
3,956,769
3,907,761
3,885,762
3,863,758
3,844,671
3,866,678
3,888,685
3,909,681
3,931,677
4,637,734
4,655,797
4,691,847
4,743,888
4,805,918
4,876,927
4,945,922
4,1006,893
4,1056,852
4,1088,801
4,1105,741
4,794,759
4,831,746
4,864,737
4,887,744
4,908,739
4,939,751
4,972,769
4,938,783
4,907,786
4,884,786
4,861,784
4,828,778
4,810,761
4,863,760
4,886,763
4,907,762
4,958,769
4,907,761
4,886,761
4,864,759
4,844,672
4,866,680
4,888,686
4,909,682
4,931,677
5,641,747
5,660,808
5,698,858
5,752,897
5,811,925
5,878,932
5,943,927
5,1003,899
5,1055,860
5,1088,811
5,1105,753
5,795,759
5,830,746
5,863,736
5,886,743
5,907,738
5,938,751
5,971,770
5,937,782
5,905,785
5,883,785
5,859,783
5,828,777
5,811,761
5,862,759
5,885,762
5,906,762
5,956,769
5,906,760
5,884,760
5,862,757
5,845,671
5,866,678
5,888,685
5,910,680
5,932,676
6,639,738
6,659,799
6,696,849
6,749,888
6,809,916
6,876,926
6,943,922
6,1003,895
6,1052,855
6,1085,804
6,1103,746
6,796,759
6,832,745
6,864,736
6,885,742
6,906,738
6,936,751
6,971,770
6,936,783
6,906,785
6,884,785
6,862,783
6,830,776
6,813,761
6,863,759
6,884,761
6,905,761
6,957,768
6,906,760
6,885,760
6,864,756
6,845,672
6,866,679
6,888,685
6,908,682
6,929,678
7,641,747
7,661,808
7,699,858
7,752,896
7,815,922
7,885,929
7,952,924
7,1012,897
7,1060,857
7,1091,807
7,1106,748
7,798,759
7,833,745
7,864,736
7,887,743
7,908,738
7,939,751
7,974,768
7,940,783
7,909,784
7,886,784
7,863,781
7,832,777
7,815,761
7,864,759
7,886,762
7,908,762
7,959,769
7,908,759
7,886,759
7,864,755
7,843,671
7,865,678
7,888,685
7,909,681
7,931,677
8,639,740
8,657,801
8,693,851
8,745,891
8,807,920
8,878,930
8,946,926
8,1007,899
8,1057,859
8,1089,808
8,1106,749
8,792,757
8,828,744
8,861,735
8,883,741
8,904,738
8,936,751
8,973,769
8,937,783
8,905,785
8,883,785
8,860,782
8,827,775
8,808,760
8,861,758
8,883,761
8,904,761
8,958,769
8,905,761
8,883,761
8,861,758
8,841,670
8,864,678
8,887,684
8,908,681
8,930,677
9,638,740
9,655,801
9,692,851
9,745,891
9,807,919
9,879,928
9,949,924
9,1010,897
9,1059,856
9,1091,804
9,1107,744
9,795,758
9,832,744
9,866,735
9,888,742
9,909,738
9,942,750
9,977,768
9,941,783
9,908,786
9,885,785
9,862,783
9,829,776
9,811,761
9,864,759
9,887,762
9,908,762
9,963,768
9,908,761
9,887,761
9,865,758
9,843,670
9,866,677
9,889,685
9,911,680
9,933,675
10,639,743
10,657,804
10,691,854
10,744,892
10,806,920
10,874,929
10,940,926
10,1002,902
10,1054,864
10,1087,813
10,1104,754
10,794,758
10,829,743
10,863,734
10,885,740
10,907,736
10,937,749
10,970,768
10,936,780
10,905,783
10,882,783
10,859,781
10,826,775
10,809,760
10,861,757
10,884,760
10,906,759
10,956,768
10,906,759
10,884,759
10,861,756
10,843,669
10,865,676
10,888,682
10,909,679
