Frame,X,Y
0,640,739
0,660,799
0,697,849
0,751,888
0,813,917
0,882,926
0,950,921
0,1012,894
0,1062,853
0,1093,801
0,1109,742
0,800,752
0,837,740
0,871,730
0,892,736
0,914,732
0,946,745
0,982,762
0,945,777
0,913,779
0,890,779
0,867,777
0,835,770
0,817,756
0,869,755
0,892,757
0,913,757
0,967,763
0,913,754
0,892,754
0,870,751
0,851,666
0,872,672
0,894,678
0,915,674
0,936,671
1,640,741
1,660,801
1,697,851
1,751,889
1,815,915
1,885,922
1,953,917
1,1014,891
1,1061,851
1,1090,800
1,1105,742
1,804,755
1,838,739
1,870,728
1,892,735
1,912,730
1,943,744
1,975,765
1,942,780
1,911,783
1,890,782
1,867,780
1,836,774
1,821,757
1,869,754
1,891,757
1,911,756
1,960,764
1,912,754
1,891,754
1,870,751
1,850,666
1,872,673
1,893,679
1,913,676
1,933,673
2,640,742
2,660,801
2,698,851
2,754,889
2,818,914
2,887,921
2,955,915
2,1013,888
2,1059,850
2,1090,802
2,1105,746
2,803,755
2,838,739
2,871,730
2,893,735
2,914,731
2,946,744
2,979,766
2,946,778
2,914,780
2,893,780
2,870,778
2,837,772
2,819,757
2,870,754
2,892,757
2,913,756
2,965,764
2,914,756
2,893,756
2,871,753
2,850,668
2,872,675
2,894,680
2,915,677
2,936,673
3,641,745
3,662,805
3,701,855
3,756,893
3,819,917
3,888,924
3,955,917
3,1013,891
3,1061,852
3,1091,800
3,1107,743
3,804,756
3,839,740
3,872,730
3,894,736
3,914,732
3,945,745
3,977,765
3,945,780
3,914,782
3,893,782
3,870,780
3,837,774
3,819,757
3,871,754
3,893,757
3,914,756
3,963,764
3,914,758
3,894,758
3,872,756
3,851,666
3,872,673
3,895,680
3,915,676
3,936,671
4,641,740
4,662,799
4,698,849
4,754,887
4,818,912
4,887,920
4,955,915
4,1015,888
4,1062,849
4,1091,797
4,1106,739
4,802,754
4,838,740
4,872,730
4,893,737
4,914,732
4,945,745
4,977,764
4,943,778
4,913,780
4,891,780
4,869,778
4,837,772
4,818,757
4,871,755
4,893,758
4,913,757
4,962,764
4,913,754
4,892,755
4,871,752
4,851,667
4,873,673
4,895,679
4,915,676
4,936,673
5,642,744
5,663,805
5,702,855
5,757,894
5,821,919
5,892,924
5,959,918
5,1018,891
5,1065,849
5,1095,796
5,1109,737
5,803,755
5,839,741
5,873,730
5,894,737
5,914,733
5,946,746
5,979,765
5,945,779
5,914,782
5,893,782
5,870,780
5,838,774
5,819,757
5,872,755
5,894,757
5,914,758
5,965,765
5,914,756
5,894,757
5,872,754
5,851,665
5,873,672
5,895,678
5,915,675
5,936,671
6,638,738
6,657,799
6,695,849
6,749,887
6,813,913
6,882,922
6,949,917
6,1010,890
6,1059,850
6,1090,799
6,1107,741
6,798,752
6,837,739
6,871,729
6,893,736
6,914,731
6,944,744
6,978,764
6,943,778
6,912,781
6,889,781
6,867,778
6,834,771
6,814,755
6,869,754
6,891,757
6,913,757
6,963,764
6,912,753
6,891,754
6,869,751
6,848,666
6,871,673
6,894,679
6,915,676
6,936,672
7,640,738
7,660,799
7,699,849
7,754,887
7,819,914
7,888,921
7,956,915
7,1016,888
7,1062,846
7,1091,794
7,1106,737
7,802,754
7,839,740
7,872,730
7,894,736
7,914,732
7,944,745
7,976,764
7,942,778
7,913,782
7,891,781
7,869,779
7,837,773
7,818,757
7,871,754
7,893,757
7,913,757
7,962,763
7,913,755
7,893,755
7,871,752
7,851,667
7,873,674
7,896,680
7,916,677
7,937,673
8,641,742
8,661,802
8,699,851
8,753,888
8,816,915
8,884,925
8,951,921
8,1012,892
8,1059,851
8,1091,801
8,1108,743
8,802,755
8,838,739
8,870,729
8,893,736
8,914,732
8,946,745
8,980,764
8,945,781
8,913,784
8,890,783
8,868,781
8,835,774
8,817,757
8,869,754
8,892,757
8,913,757
8,966,764
8,913,758
8,891,758
8,869,755
8,850,665
8,872,672
8,894,678
8,914,674
8,935,670
9,642,739
9,660,800
9,695,851
9,748,890
9,813,916
9,883,924
9,951,921
9,1012,895
9,1061,854
9,1092,803
9,1108,744
9,801,755
9,836,739
9,869,729
9,890,735
9,910,731
9,942,746
9,977,767
9,942,780
9,910,782
9,888,781
9,866,779
9,835,773
9,817,757
9,868,753
9,889,756
9,910,756
9,962,766
9,910,757
9,890,757
9,868,753
9,848,665
9,870,672
9,892,678
9,913,674
9,934,670
10,643,741
10,664,802
10,701,852
10,754,891
10,818,918
10,888,926
10,955,920
10,1016,892
10,1064,851
10,1094,799
10,1108,740
10,803,754
10,838,739
10,871,729
10,893,735
10,914,731
10,944,743
10,978,763
10,944,779
10,914,782
10,892,783
10,869,781
10,836,774
10,818,757
10,870,754
10,892,756
10,913,756
10,963,763
10,914,754
10,893,755
10,871,753
10,850,664
10,872,672
10,894,678
10,915,674
10,937,669
11,640,739
11,660,800
11,697,850
11,750,889
11,813,917
11,883,925
11,951,921
11,1012,895
11,1061,855
11,1091,805
11,1107,746
11,801,755
11,837,738
11,871,728
11,892,734
11,913,730
11,945,745
11,977,766
11,944,779
11,912,782
11,890,781
11,868,779
11,835,773
11,818,757
11,870,754
11,891,756
11,912,756
11,962,765
11,912,754
11,891,754
11,870,751
11,849,665
11,871,672
11,894,678
11,915,676
11,935,672
12,637,731
12,655,791
12,691,842
12,744,882
12,808,909
12,881,918
12,953,914
12,1014,886
12,1062,844
12,1091,791
12,1105,733
12,800,752
12,836,739
12,870,729
12,892,736
12,913,731
12,943,744
12,976,762
12,941,778
12,911,781
12,889,781
12,866,779
12,834,772
12,816,756
12,868,754
12,890,757
12,911,757
12,961,763
12,911,754
12,890,755
12,869,752
12,850,665
12,871,672
12,894,678
12,915,675
12,936,671
13,639,741
13,659,802
13,697,854
13,753,893
13,818,918
13,888,923
13,956,918
13,1017,891
13,1064,850
13,1091,799
13,1107,741
13,800,753
13,837,738
13,870,729
13,893,735
13,915,731
13,947,743
13,982,762
13,948,778
13,915,780
13,892,780
13,868,778
13,835,772
13,817,757
13,869,753
13,892,755
13,914,755
13,968,763
13,915,755
13,893,755
13,870,752
13,849,664
13,871,671
13,893,678
13,914,674
13,935,668
14,642,738
14,661,798
14,697,847
14,750,886
14,816,913
14,886,922
14,956,917
14,1017,890
14,1064,850
14,1092,798
14,1107,740
14,805,755
14,838,738
14,870,728
14,892,735
14,912,730
14,943,744
14,975,765
14,943,779
14,913,782
14,891,781
14,869,779
14,838,772
14,821,757
14,869,753
14,891,756
14,912,756
14,961,764
14,913,754
14,892,754
14,871,751
14,849,666
14,871,672
14,893,677
14,914,675
14,935,672
15,639,734
15,658,795
15,694,846
15,749,886
15,814,912
15,885,920
15,955,915
15,1018,890
15,1066,849
15,1093,795
15,1107,736
15,804,754
15,839,737
15,871,728
15,894,735
15,915,730
15,946,743
15,979,765
15,945,780
15,914,782
15,891,781
15,868,779
15,836,773
15,820,756
15,870,753
15,893,756
15,915,755
15,965,764
15,914,754
15,893,755
15,870,752
15,850,666
15,872,672
15,894,678
15,914,675
15,935,672
16,637,733
16,656,794
16,692,845
16,746,885
16,811,914
16,883,923
16,954,917
16,1016,890
16,1063,849
16,1092,795
16,1108,736
16,803,753
16,839,738
16,873,729
16,894,735
16,914,731
16,944,744
16,977,763
16,943,777
16,913,778
16,892,778
16,870,776
16,838,770
16,819,755
16,871,754
16,893,756
16,913,756
16,963,763
16,913,752
16,893,752
16,872,749
16,849,664
16,871,671
16,894,677
16,915,674
16,936,670
17,639,741
17,658,802
17,695,852
17,750,891
17,816,918
17,888,925
17,956,919
17,1017,891
17,1065,849
17,1093,798
17,1107,739
17,800,753
17,837,739
17,871,728
17,893,734
17,914,730
17,944,744
17,976,764
17,943,780
17,913,782
17,890,782
17,867,780
17,834,773
17,816,756
17,869,753
17,892,755
