Frame,X,Y
0,633,748
0,650,809
0,687,861
0,742,904
0,805,934
0,874,942
0,942,935
0,1001,905
0,1049,863
0,1080,813
0,1097,753
0,785,770
0,821,758
0,854,751
0,875,757
0,899,752
0,933,764
0,969,777
0,933,795
0,899,799
0,874,799
0,852,797
0,820,790
0,801,772
0,853,773
0,874,776
0,899,774
0,953,779
0,899,773
0,875,774
0,854,771
0,833,683
0,856,691
0,878,697
0,900,692
0,921,688
1,633,748
1,650,809
1,687,861
1,742,904
1,805,934
1,874,942
1,942,935
1,1001,905
1,1049,863
1,1080,813
1,1097,753
1,785,770
1,821,758
1,854,751
1,875,757
1,899,752
1,933,764
1,969,777
1,933,795
1,899,799
1,874,799
1,852,797
1,820,790
1,801,772
1,853,773
1,874,776
1,899,774
1,953,779
1,899,773
1,875,774
1,854,771
1,833,683
1,856,691
1,878,697
1,900,692
1,921,688
2,634,747
2,652,809
2,688,862
2,741,905
2,802,933
2,871,941
2,939,937
2,999,909
2,1048,867
2,1080,815
2,1099,756
2,787,770
2,823,758
2,856,751
2,876,757
2,899,753
2,932,764
2,966,779
2,932,795
2,899,799
2,875,800
2,854,797
2,821,791
2,802,772
2,855,773
2,875,775
2,898,775
2,952,780
2,899,774
2,876,775
2,855,772
2,833,682
2,856,690
2,879,697
2,901,692
2,922,686
3,633,742
3,649,802
3,685,854
3,737,898
3,799,930
3,869,940
3,939,935
3,1000,908
3,1048,867
3,1080,815
3,1098,756
3,789,770
3,824,758
3,856,750
3,876,757
3,899,753
3,932,765
3,965,781
3,931,797
3,898,799
3,874,799
3,853,797
3,822,790
3,805,773
3,855,773
3,875,776
3,898,775
3,950,782
3,898,773
3,875,774
3,855,771
3,835,683
3,857,691
3,879,697
3,900,693
3,920,689
4,632,741
4,649,803
4,684,856
4,737,901
4,800,931
4,870,940
4,940,934
4,1000,906
4,1049,865
4,1080,814
4,1098,755
4,786,770
4,823,758
4,855,751
4,875,757
4,898,753
4,930,764
4,963,779
4,930,795
4,897,798
4,873,798
4,852,796
4,821,789
4,802,773
4,854,773
4,874,776
4,897,775
4,949,780
4,898,772
4,875,774
4,854,770
4,834,684
4,856,691
4,879,697
4,900,693
4,920,688
5,635,749
5,653,811
5,690,864
5,745,906
5,807,937
5,876,945
5,943,937
5,1002,907
5,1050,865
5,1082,815
5,1100,757
5,790,770
5,825,758
5,858,750
5,877,757
5,900,752
5,934,765
5,968,779
5,934,797
5,900,802
5,876,802
5,855,800
5,823,791
5,806,773
5,857,774
5,877,777
5,900,775
5,953,780
5,899,776
5,877,777
5,856,773
5,835,683
5,857,691
5,878,698
