Frame,X,Y
0,646,742
0,665,799
0,700,845
0,754,881
0,816,907
0,883,916
0,951,911
0,1013,888
0,1064,851
0,1096,802
0,1112,744
0,804,747
0,838,729
0,871,719
0,893,726
0,913,722
0,945,736
0,979,757
0,945,770
0,913,772
0,891,771
0,868,769
0,836,764
0,820,748
0,870,745
0,892,748
0,913,748
0,963,756
0,913,744
0,892,744
0,870,741
0,850,656
0,873,662
0,895,667
0,916,665
0,937,662
1,644,740
1,664,799
1,700,847
1,756,882
1,821,906
1,892,912
1,960,907
1,1021,883
1,1070,846
1,1098,798
1,1112,741
1,803,746
1,839,730
1,872,720
1,896,726
1,918,721
1,949,736
1,982,756
1,949,769
1,918,770
1,895,769
1,870,768
1,837,763
1,819,748
1,871,746
1,895,749
1,917,748
1,967,756
1,917,744
1,895,745
1,872,742
1,851,656
1,874,663
1,897,669
1,918,665
1,939,662
2,643,739
2,661,797
2,698,844
2,752,880
2,816,905
2,886,914
2,955,909
2,1016,885
2,1067,848
2,1098,799
2,1112,741
2,804,746
2,840,729
2,872,719
2,895,725
2,916,721
2,948,736
2,981,758
2,947,769
2,916,769
2,893,769
2,870,767
2,838,762
2,819,747
2,871,744
2,894,747
2,916,747
2,966,756
2,916,744
2,894,744
2,872,741
2,852,655
2,874,662
2,896,668
2,916,665
2,937,663
3,647,748
3,668,806
3,705,852
3,761,887
3,825,909
3,893,915
3,960,910
3,1019,887
3,1067,850
3,1096,801
3,1111,744
3,804,746
3,840,729
3,872,719
3,896,726
3,918,721
3,951,735
3,986,756
3,952,768
3,919,770
3,895,770
3,871,768
3,838,763
3,820,747
3,872,745
3,895,748
3,918,747
3,971,755
3,918,745
3,895,745
3,872,742
3,850,655
3,873,661
3,896,668
3,917,665
3,939,663
4,643,738
4,663,797
4,701,846
4,758,883
4,823,905
4,893,911
4,960,903
4,1020,880
4,1069,843
4,1098,793
4,1112,737
4,805,747
4,840,730
4,872,719
4,895,725
4,916,721
4,948,736
4,980,757
4,947,769
4,916,771
4,894,771
4,870,768
4,838,763
4,821,748
4,872,745
4,895,747
4,916,747
4,965,755
4,916,745
4,895,746
4,872,743
4,851,656
4,873,662
4,895,668
4,916,665
4,938,662
5,644,743
5,664,802
5,702,848
5,757,883
5,819,906
5,885,914
5,952,909
5,1012,884
5,1060,847
5,1091,798
5,1108,742
5,805,746
5,839,729
5,872,718
5,894,724
5,916,720
5,947,734
5,979,756
5,947,768
5,916,770
5,894,769
5,871,768
5,838,763
5,821,748
5,871,744
5,894,746
5,915,746
5,964,754
5,916,743
5,894,743
5,872,740
5,851,656
5,873,663
5,896,668
5,916,665
5,937,662
6,644,740
6,664,796
6,702,842
6,757,875
6,819,899
6,887,908
6,955,904
6,1015,880
6,1064,844
6,1095,795
6,1111,739
6,803,746
6,838,727
6,872,715
6,893,722
6,914,718
6,945,734
6,977,756
6,944,768
6,913,770
6,891,769
6,868,767
6,837,762
6,819,747
6,870,741
6,892,743
6,913,744
6,962,754
6,913,743
6,892,743
6,870,740
6,851,656
6,873,662
6,895,668
6,914,665
6,935,663
7,647,746
7,668,803
7,705,850
7,759,886
7,822,909
7,891,915
7,957,911
7,1017,889
7,1066,853
7,1094,804
7,1110,748
7,805,746
7,839,730
7,872,720
7,895,726
7,917,721
7,949,736
7,980,756
7,949,768
7,917,769
7,895,768
7,870,766
7,837,762
7,820,748
7,871,745
7,895,748
7,916,748
7,965,755
7,917,743
7,895,743
7,872,740
7,850,655
7,873,662
7,896,669
7,917,665
7,938,661
8,645,738
8,663,797
8,700,845
8,755,882
8,819,907
8,888,914
8,955,911
8,1017,887
8,1066,849
8,1096,800
8,1112,743
8,804,746
8,838,728
8,871,717
8,893,724
8,915,719
8,947,734
8,979,756
8,947,769
8,916,771
8,892,770
8,869,768
8,837,762
8,820,748
8,870,743
8,892,746
8,915,745
8,964,755
8,915,744
8,893,745
8,870,742
8,850,656
8,873,664
8,895,670
8,916,667
8,937,663
9,646,743
9,665,801
9,702,849
9,757,885
9,820,908
9,890,915
9,960,910
9,1020,886
9,1070,847
9,1099,797
9,1113,740
9,806,747
9,841,730
9,874,720
9,895,726
9,915,722
9,946,737
9,978,757
9,945,769
9,914,771
9,893,770
9,870,768
9,839,763
9,822,748
9,873,745
9,894,748
9,915,748
9,962,756
9,914,744
9,894,745
9,873,742
9,851,656
9,874,662
9,897,668
9,918,665
9,939,662
10,644,740
10,664,798
10,702,846
10,757,884
10,822,911
10,892,917
10,959,912
10,1020,886
10,1069,847
10,1098,798
10,1113,741
10,805,746
10,841,730
10,874,720
10,896,726
10,917,722
10,948,736
10,981,757
10,948,769
10,917,770
10,894,769
10,871,767
10,839,763
10,821,748
10,873,746
10,895,749
10,916,748
10,966,756
10,916,745
10,895,745
10,873,742
10,851,656
10,874,663
10,897,668
10,918,665
10,939,662
11,647,745
11,667,802
