Frame,X,Y
0,641,747
0,659,809
0,696,863
0,748,907
0,808,939
0,877,948
0,946,938
0,1005,907
0,1055,864
0,1089,813
0,1106,754
0,791,776
0,827,767
0,860,759
0,879,766
0,902,761
0,935,772
0,970,785
0,934,802
0,902,807
0,877,807
0,856,805
0,825,798
0,807,780
0,859,783
0,879,786
0,902,785
0,955,786
0,901,780
0,878,781
0,858,778
0,833,688
0,855,697
0,879,705
0,902,699
0,923,693
1,643,745
1,661,807
1,698,861
1,750,905
1,810,938
1,878,946
1,947,937
1,1005,905
1,1055,862
1,1089,811
1,1107,752
1,791,775
1,826,767
1,858,758
1,878,766
1,901,761
1,935,771
1,971,782
1,934,801
1,902,807
1,877,808
1,856,806
1,825,798
1,807,779
1,858,782
1,878,785
1,901,784
1,956,784
1,901,780
1,878,782
1,858,778
1,832,689
1,855,697
1,879,705
1,901,699
1,923,693
2,639,744
2,658,807
2,693,861
2,745,906
2,805,939
2,873,947
2,941,940
2,1000,910
2,1051,869
2,1085,818
2,1105,758
2,792,776
2,826,765
2,858,757
2,877,764
2,899,759
2,932,770
2,968,783
2,932,802
2,899,807
2,876,808
2,855,805
2,824,797
2,807,779
2,857,780
2,876,783
2,898,781
2,953,784
2,898,783
2,877,784
2,857,780
2,833,689
2,855,697
2,877,704
2,899,699
2,920,694
3,641,747
3,660,808
3,696,862
3,747,907
3,807,939
3,874,948
3,941,941
3,1000,910
3,1050,868
3,1086,818
3,1105,759
3,787,774
3,823,764
3,856,757
3,877,764
3,900,759
3,934,770
3,968,783
3,933,802
3,900,807
3,876,808
3,853,806
3,821,797
3,803,778
3,856,782
3,877,785
3,900,784
3,952,784
3,900,780
3,877,781
3,856,778
3,834,687
3,856,695
3,878,703
3,899,697
3,920,691
4,639,743
4,656,804
4,691,859
4,739,905
4,798,940
4,867,950
4,935,945
4,996,915
4,1046,872
4,1082,820
4,1102,760
4,789,775
4,822,763
4,854,756
4,875,763
4,899,758
4,932,770
4,967,784
4,932,804
4,898,810
4,873,810
4,850,808
4,819,799
4,804,779
4,853,781
4,874,784
4,898,783
4,951,785
4,897,782
4,874,783
4,853,779
4,831,686
4,853,693
4,876,701
4,897,695
4,918,690
5,638,746
5,656,808
5,693,864
5,744,910
5,805,942
5,874,951
5,941,943
5,1001,909
5,1050,864
5,1085,811
5,1104,750
5,784,775
5,819,763
5,853,756
5,874,763
5,897,758
5,931,769
5,964,783
5,931,806
5,898,813
5,873,813
5,851,810
5,818,800
5,799,779
5,852,781
5,873,784
5,897,782
5,949,785
5,898,783
5,874,785
5,852,781
5,831,686
5,853,693
5,875,700
5,896,695
5,917,690
6,638,746
6,656,807
6,693,861
6,742,907
6,801,943
6,869,954
6,936,947
6,997,914
6,1046,871
6,1082,820
6,1102,760
6,788,777
6,820,762
6,851,753
6,872,761
6,896,756
6,929,769
6,960,785
6,928,805
6,896,812
6,870,812
6,848,809
6,818,799
6,804,780
6,850,780
6,872,783
6,896,782
6,945,786
6,895,780
6,872,782
6,850,778
6,831,684
6,853,692
6,874,698
6,896,693
6,917,689
7,638,739
7,654,801
7,687,857
7,735,907
7,794,945
7,863,958
7,933,952
7,994,919
7,1045,874
7,1081,820
7,1101,761
7,791,777
7,819,759
7,851,750
7,872,757
7,896,752
7,931,765
7,963,786
7,930,808
7,895,817
7,870,817
7,848,814
7,818,802
7,808,779
7,850,778
7,871,780
7,895,779
