Frame,X,Y
0,649,748
0,670,808
0,708,857
0,762,894
0,825,920
0,894,925
0,961,920
0,1021,894
0,1070,855
0,1100,805
0,1115,747
0,808,758
0,844,745
0,876,735
0,898,741
0,920,737
0,949,749
0,981,767
0,948,779
0,919,780
0,896,780
0,872,778
0,841,774
0,823,759
0,874,757
0,897,760
0,919,759
0,967,765
0,919,756
0,897,757
0,874,754
0,854,669
0,876,676
0,898,681
0,919,678
0,940,674
1,646,748
1,668,806
1,706,854
1,759,889
1,819,915
1,886,924
1,952,920
1,1013,894
1,1063,856
1,1096,807
1,1113,749
1,801,757
1,840,743
1,874,734
1,896,739
1,918,736
1,948,747
1,982,767
1,947,778
1,916,779
1,893,778
1,870,776
1,838,772
1,817,758
1,872,756
1,895,759
1,917,758
1,967,765
1,916,754
1,895,754
1,872,751
1,853,669
1,875,675
1,898,681
1,919,677
1,940,673
2,647,747
2,668,805
2,705,853
2,759,889
2,819,915
2,887,923
2,954,919
2,1014,893
2,1063,854
2,1095,805
2,1112,748
2,803,756
2,840,743
2,873,734
2,896,740
2,917,735
2,947,747
2,981,765
2,946,779
2,916,780
2,893,780
2,870,778
2,838,774
2,818,758
2,872,757
2,894,760
2,917,759
2,966,765
2,917,755
2,894,756
2,872,753
2,853,669
2,876,676
2,898,682
2,918,678
2,939,675
3,647,748
3,668,808
3,707,857
3,762,894
3,826,919
3,896,924
3,963,918
3,1023,891
3,1072,853
3,1102,804
3,1116,747
3,800,756
3,839,743
3,874,734
3,897,740
3,919,736
3,950,747
3,986,765
3,949,778
3,917,779
3,894,779
3,871,777
3,837,773
3,815,758
3,873,756
3,896,759
3,918,758
3,971,764
3,917,755
3,895,755
3,873,752
3,853,669
3,876,674
3,898,680
3,919,677
3,941,674
4,647,747
4,667,806
4,704,854
4,758,889
4,820,916
4,887,923
4,954,921
4,1014,898
4,1063,860
4,1095,812
4,1112,754
4,801,757
4,838,742
4,872,732
4,894,738
4,915,735
4,946,748
4,981,769
4,946,780
4,914,781
4,892,780
4,869,778
4,837,772
4,818,758
4,870,755
4,893,758
4,914,758
4,966,766
4,914,755
4,893,756
4,871,752
4,852,670
4,874,675
4,896,680
4,916,678
4,937,676
5,648,744
5,668,804
5,707,852
5,760,889
5,821,916
5,890,924
5,957,919
5,1018,892
5,1067,854
5,1099,804
5,1116,746
5,804,756
5,841,742
5,873,733
5,895,739
5,916,734
5,947,746
5,981,766
5,947,778
5,917,779
5,894,779
5,871,778
5,839,773
5,821,758
5,872,754
5,894,757
5,916,756
5,967,764
5,917,755
5,895,756
5,873,753
5,852,669
5,875,676
5,897,681
5,918,678
5,939,675
6,646,747
6,667,807
6,706,856
6,761,892
6,825,917
6,896,922
6,963,917
6,1024,893
6,1071,854
6,1099,804
6,1113,747
6,803,755
6,840,741
6,874,731
6,898,737
6,920,733
6,952,744
6,987,763
6,953,777
6,921,778
6,897,778
6,873,777
6,839,772
6,818,757
6,873,755
6,897,757
6,920,756
6,972,762
6,921,755
6,898,755
6,874,753
6,853,667
6,875,674
6,897,680
6,918,676
6,940,672
7,646,738
7,664,797
7,701,846
7,754,885
7,817,911
7,885,921
7,952,918
7,1014,893
7,1063,853
7,1094,803
7,1111,745
7,805,756
7,843,743
7,876,732
7,897,738
7,919,734
7,949,747
7,982,765
7,948,777
7,917,778
7,895,778
7,873,776
7,841,772
7,820,757
7,875,755
7,896,758
7,918,757
7,968,764
7,918,753
7,896,754
7,875,751
7,853,667
7,876,673
7,898,679
7,918,676
7,939,673
8,647,740
8,666,798
8,703,847
8,757,883
8,821,909
8,891,918
8,961,914
8,1022,890
8,1070,852
8,1099,803
8,1114,746
8,805,755
8,841,741
8,874,731
8,895,737
8,915,732
8,946,745
8,981,766
8,946,776
8,915,776
8,894,776
8,872,774
8,840,769
8,821,756
8,873,753
8,894,755
8,914,755
8,966,764
8,915,751
8,895,752
8,874,750
8,853,666
8,875,673
8,897,679
8,917,676
8,938,673
9,649,741
9,667,801
9,704,850
9,759,887
9,823,912
9,892,921
9,958,917
9,1018,892
9,1067,855
9,1098,806
9,1114,748
9,805,756
9,842,741
9,875,731
9,898,737
9,919,733
9,951,745
9,986,764
9,950,777
9,919,778
9,897,779
9,874,777
9,841,772
9,821,757
9,874,754
9,897,757
9,919,756
9,971,763
9,919,754
9,898,755
9,875,752
9,855,667
9,877,674
9,898,680
9,919,676
9,939,672
10,650,743
10,669,804
10,708,854
10,763,891
10,827,915
10,896,920
10,965,914
10,1026,889
10,1075,849
10,1103,797
10,1117,738
10,806,755
10,844,742
10,878,732
10,899,738
10,919,733
10,952,746
10,988,763
10,952,777
10,919,778
10,898,778
10,876,776
10,842,772
10,821,757
10,877,755
10,898,757
10,919,757
10,973,763
10,919,755
