Frame,X,Y
0,645,746
0,667,806
0,705,854
0,760,890
0,822,916
0,889,926
0,955,919
0,1014,891
0,1062,851
0,1093,801
0,1110,742
0,805,750
0,841,731
0,874,720
0,896,727
0,918,723
0,948,738
0,979,761
0,947,774
0,917,777
0,894,776
0,870,773
0,839,768
0,822,751
0,872,748
0,895,751
0,916,751
0,963,759
0,917,748
0,895,748
0,873,745
0,852,657
0,875,665
0,898,671
0,920,668
0,941,664
1,645,742
1,666,802
1,705,852
1,761,888
1,824,914
1,891,924
1,958,917
1,1017,888
1,1065,849
1,1095,799
1,1111,741
1,806,750
1,841,732
1,873,721
1,895,728
1,916,724
1,947,738
1,979,760
1,946,774
1,916,777
1,894,777
1,871,774
1,840,769
1,823,751
1,872,749
1,894,752
1,915,752
1,964,759
1,916,747
1,895,748
1,873,744
1,853,657
1,875,664
1,898,670
1,919,667
1,940,664
2,649,749
2,671,809
2,710,858
2,765,894
2,829,918
2,895,925
2,960,918
2,1020,890
2,1069,851
2,1098,800
2,1113,742
2,804,750
2,839,731
2,872,720
2,894,727
2,915,722
2,947,737
2,980,760
2,946,775
2,915,778
2,893,779
2,870,776
2,837,769
2,821,751
2,871,749
2,894,751
2,914,751
2,965,759
2,915,750
2,894,750
2,872,747
2,853,657
2,874,663
2,897,669
2,918,667
2,939,664
3,646,741
3,664,800
3,700,849
3,753,888
3,815,916
3,882,925
3,948,920
3,1009,892
3,1059,852
3,1092,800
3,1108,740
3,804,750
3,838,733
3,872,721
3,894,728
3,914,724
3,946,739
3,979,761
3,944,775
3,912,777
3,891,776
3,869,774
3,837,768
3,821,751
3,871,748
3,892,751
3,913,751
3,964,760
3,912,747
3,892,748
3,870,744
3,852,657
3,874,663
3,896,670
3,917,667
3,938,665
4,646,742
4,667,801
4,703,849
4,757,886
4,818,912
4,886,921
4,954,915
4,1014,888
4,1062,850
4,1093,800
4,1110,743
4,805,750
4,839,731
4,872,719
4,893,726
4,913,721
4,943,736
4,973,760
4,941,773
4,911,777
4,890,776
4,867,774
4,837,767
4,821,751
4,870,748
4,892,751
4,912,750
4,958,758
4,911,745
4,892,746
4,870,742
4,851,658
4,873,664
4,896,669
4,917,667
4,939,664
5,646,741
5,665,800
5,701,848
5,756,884
5,819,909
5,887,918
5,955,915
5,1018,889
5,1068,850
5,1098,798
5,1113,739
5,806,750
5,842,733
5,875,721
5,896,728
5,916,724
5,948,739
5,982,760
5,946,775
5,914,777
5,893,776
5,871,774
5,840,768
5,822,752
5,873,748
5,894,751
5,915,751
5,967,759
5,914,750
5,894,750
5,873,747
5,852,658
5,874,664
5,896,670
5,917,667
5,938,665
6,645,744
6,666,804
6,704,854
6,758,892
6,821,919
6,888,925
6,954,919
6,1014,892
6,1063,853
6,1095,803
6,1112,745
6,807,750
6,839,731
6,872,719
6,893,725
6,913,720
6,944,736
6,975,759
6,943,772
6,912,774
6,892,774
6,870,772
6,839,767
6,823,751
6,871,747
6,892,749
6,912,749
6,960,757
6,913,745
6,893,746
6,872,744
6,852,657
6,873,663
6,895,669
6,917,666
6,938,662
7,646,749
7,668,809
7,707,858
7,762,894
7,826,917
7,894,923
7,960,915
7,1018,887
7,1066,847
7,1094,796
7,1110,738
7,805,750
7,840,733
7,873,722
7,895,728
7,917,725
7,947,739
7,979,759
7,946,775
7,916,776
7,893,776
7,869,774
7,837,769
7,820,751
7,872,749
7,894,752
7,916,752
7,963,759
7,916,748
7,894,748
7,872,746
7,851,657
7,874,664
7,897,670
7,918,666
7,940,662
8,644,741
8,663,801
8,699,850
8,754,887
8,816,915
8,885,924
8,953,919
8,1013,891
8,1062,851
8,1092,799
8,1108,741
8,806,750
8,840,732
8,872,722
8,894,729
8,916,724
8,945,738
8,976,761
8,945,775
8,916,777
8,893,777
8,870,775
8,839,769
8,823,752
8,871,749
8,893,752
8,915,752
8,961,760
8,915,748
8,894,749
8,872,746
8,852,659
8,874,666
8,896,672
8,917,669
8,938,665
9,645,746
9,666,804
9,702,852
9,757,887
9,820,912
9,889,920
9,959,916
9,1020,891
9,1070,851
9,1098,800
9,1113,743
9,806,751
9,841,734
9,873,723
9,895,730
9,916,726
9,947,740
9,980,761
9,947,775
9,916,776
9,894,776
9,870,773
9,839,767
9,823,753
9,871,749
9,894,752
9,915,752
9,965,760
9,916,750
9,895,750
9,873,746
9,851,659
9,873,665
9,896,671
9,917,668
9,938,664
10,646,746
10,668,805
10,705,853
10,759,889
10,820,914
10,887,922
10,953,917
10,1014,891
10,1064,852
10,1094,800
10,1110,743
10,807,752
10,839,734
10,871,723
10,892,729
10,912,725
10,943,739
10,977,761
10,944,774
10,913,776
10,892,776
10,869,774
10,839,769
10,824,753
10,870,749
10,891,752
10,912,752
10,961,760
10,912,747
10,893,747
10,871,744
10,850,659
10,872,665
10,895,671
10,916,667
10,937,664
11,646,746
11,667,805
11,703,853
11,757,889
11,819,914
11,887,922
11,955,917
11,1015,890
11,1065,851
11,1096,801
11,1112,743
11,805,751
11,839,733
11,871,722
11,892,728
11,913,724
11,943,738
11,975,760
11,943,773
11,913,775
11,891,775
11,869,773
11,838,768
11,822,752
11,869,748
11,891,751
11,912,750
11,959,759
11,913,746
11,892,747
11,871,744
11,851,657
11,873,664
11,895,670
11,917,666
11,938,663
12,644,735
12,663,794
12,699,843
12,753,882
12,817,907
12,885,915
12,952,910
12,1013,885
12,1062,845
12,1091,794
