Frame,X,Y
0,645,745
0,665,804
0,703,853
0,759,889
0,822,913
0,891,919
0,958,914
0,1019,888
0,1067,850
0,1096,799
0,1111,742
0,805,749
0,840,731
0,872,721
0,895,728
0,916,723
0,947,738
0,979,761
0,947,775
0,916,775
0,893,775
0,870,773
0,838,767
0,822,750
0,871,747
0,894,750
0,915,750
0,964,760
0,916,748
0,894,748
0,872,744
0,851,657
0,873,664
0,896,671
0,917,667
0,939,664
1,644,746
1,664,806
1,704,854
1,759,890
1,822,915
1,890,922
1,958,916
1,1019,891
1,1067,853
1,1096,803
1,1111,745
1,805,749
1,840,731
1,872,721
1,895,727
1,916,723
1,947,738
1,980,761
1,947,776
1,916,776
1,893,775
1,870,773
1,838,767
1,822,750
1,871,747
1,894,750
1,915,750
1,965,760
1,916,748
1,894,748
1,872,745
1,851,657
1,873,664
1,896,671
1,917,668
1,939,664
2,648,744
2,669,804
2,709,853
2,765,890
2,828,915
2,897,920
2,964,913
2,1023,885
2,1071,845
2,1099,794
2,1113,737
2,806,748
2,839,731
2,872,721
2,895,727
2,916,723
2,949,738
2,981,760
2,949,774
2,917,776
2,894,775
2,870,772
2,838,765
2,821,750
2,870,747
2,894,750
2,916,750
2,966,759
2,916,748
2,895,748
2,872,744
2,852,658
2,874,664
2,896,670
2,916,667
2,936,665
3,644,738
3,663,798
3,701,848
3,757,887
3,822,914
3,891,920
3,959,914
3,1020,887
3,1070,847
3,1099,796
3,1114,738
3,803,750
3,838,731
3,871,721
3,894,727
3,916,723
3,948,739
3,981,761
3,947,776
3,915,778
3,892,777
3,868,775
3,837,768
3,820,752
3,870,748
3,893,750
3,915,751
3,965,761
3,915,750
3,893,749
3,870,746
3,851,658
3,874,664
3,895,670
3,916,668
3,937,665
4,644,741
4,663,800
4,700,850
4,755,888
4,819,913
4,889,921
4,957,916
4,1018,889
4,1068,848
4,1097,797
4,1112,739
4,805,751
4,837,730
4,869,720
4,891,727
4,913,723
4,943,738
4,974,762
4,943,775
4,913,777
4,890,776
4,867,774
4,836,767
4,820,751
4,868,746
4,890,749
4,912,749
4,960,761
4,913,750
4,891,749
4,869,745
4,851,658
4,873,664
4,894,670
4,914,667
4,934,665
5,643,745
5,661,804
5,697,853
5,748,891
5,811,917
5,882,926
5,951,921
5,1012,895
5,1062,856
5,1093,805
5,1108,746
5,802,750
5,837,731
5,871,721
5,893,727
5,915,723
5,945,738
5,976,761
5,944,777
5,913,780
5,890,779
5,867,777
5,835,770
5,818,752
5,869,747
5,892,750
5,914,750
5,960,761
5,914,751
5,892,751
5,869,748
5,850,657
5,872,665
5,894,671
5,914,667
5,934,664
6,645,741
6,665,799
6,703,849
6,758,886
6,821,913
6,889,922
6,956,917
6,1017,890
6,1067,848
6,1096,796
6,1112,737
6,805,751
6,837,732
6,870,722
6,893,728
6,915,724
6,946,739
6,977,763
6,945,777
6,915,779
6,892,778
6,868,776
6,836,768
6,820,752
6,869,749
6,892,752
6,914,752
6,962,761
6,915,750
6,893,750
6,870,747
6,852,657
6,873,663
6,894,669
6,914,666
6,935,664
7,644,744
7,663,804
7,699,854
7,754,892
7,819,917
7,889,923
7,957,916
7,1018,890
7,1067,851
7,1095,801
7,1109,743
7,802,750
7,837,731
7,870,721
7,893,727
7,915,724
7,946,739
7,977,763
7,944,778
7,913,780
7,890,779
7,866,776
7,835,769
7,818,752
7,869,748
7,893,751
7,914,752
7,962,762
7,914,751
7,892,750
7,869,747
7,851,657
7,873,663
7,895,669
7,915,667
7,937,664
8,644,744
8,663,803
8,698,853
8,752,892
8,817,918
8,888,926
8,955,921
8,1017,895
8,1065,856
8,1095,806
8,1111,749
8,807,749
8,840,731
8,872,720
8,893,727
8,914,723
8,946,739
8,980,762
8,946,778
8,913,780
8,891,780
8,869,777
8,838,769
8,823,751
8,870,746
8,892,750
8,913,750
8,964,761
8,914,753
8,893,752
8,871,748
8,851,656
8,873,662
8,895,669
8,915,665
8,936,663
9,644,736
9,663,796
9,698,846
9,751,886
9,815,912
9,886,921
9,955,916
9,1017,892
9,1065,851
9,1096,800
9,1112,742
9,806,750
9,839,731
9,870,720
9,891,727
9,911,723
9,941,740
9,972,763
9,939,777
9,909,778
9,888,777
9,866,775
9,836,768
9,822,751
9,869,747
9,890,750
9,910,751
9,957,761
9,910,748
9,890,747
9,869,744
9,852,657
9,874,663
9,895,669
9,915,667
9,935,665
10,643,733
10,661,794
10,695,845
10,747,885
10,811,910
10,882,918
10,952,914
10,1012,886
10,1062,845
10,1093,793
10,1109,736
10,802,751
10,839,732
10,873,721
10,894,728
10,914,724
10,944,739
10,975,763
10,942,777
10,912,779
10,890,778
10,869,776
10,836,770
10,819,752
10,871,748
10,892,751
10,913,751
10,959,762
10,913,751
10,892,751
10,871,748
10,853,656
10,874,663
10,896,670
10,916,666
10,937,662
11,648,746
11,669,806
11,707,856
11,759,895
11,821,921
11,890,925
11,958,919
11,1017,889
11,1065,849
11,1096,797
11,1112,738
11,806,750
11,840,731
11,873,721
11,895,727
11,916,724
11,948,738
11,979,762
11,945,777
11,914,779
11,891,779
11,868,776
11,837,769
11,822,752
11,871,747
11,894,750
11,915,751
11,964,761
11,914,751
11,893,751
11,871,747
11,853,655
11,875,661
11,897,668
11,917,665
11,937,661
12,644,743
12,663,803
12,698,852
12,751,890
12,812,917
12,881,926
12,949,921
12,1010,894
12,1059,856
12,1091,807
12,1109,751
12,804,749
12,838,731
12,872,718
12,893,725
12,914,721
12,943,736
12,973,761
12,941,775
12,912,778
12,890,778
12,867,776
12,836,768
12,820,751
12,870,746
12,892,749
12,912,749
12,958,760
12,912,748
12,892,748
12,870,745
12,852,656
12,874,662
12,896,669
12,916,666
12,937,662
13,645,738
13,664,799
13,701,850
13,756,888
13,819,916
13,886,925
13,953,918
13,1012,889
13,1062,849
13,1094,798
13,1111,741
13,808,750
13,841,731
13,873,720
13,895,727
13,916,723
13,945,737
13,974,762
13,944,777
13,914,779
13,892,779
13,869,776
13,839,769
13,824,752
13,871,748
13,893,750
13,914,750
13,959,761
13,915,751
13,894,751
13,871,748
13,853,656
13,874,662
13,895,668
13,915,665
13,935,662
14,646,740
14,664,799
14,701,847
14,753,886
14,816,915
14,886,925
14,955,918
14,1016,890
14,1065,851
14,1096,799
14,1113,740
14,809,749
14,841,729
14,873,719
14,894,726
14,915,722
14,945,737
14,975,762
14,944,776
14,915,778
14,892,777
14,869,774
14,840,766
14,825,750
14,871,747
14,893,750
14,914,750
14,960,760
14,915,750
14,894,749
14,872,746
14,853,656
14,875,663
14,897,669
14,917,666
14,938,664
15,647,737
15,664,798
15,700,848
15,753,887
15,816,915
15,885,925
15,952,920
15,1014,893
15,1064,853
15,1096,801
15,1111,742
15,806,748
15,840,731
15,873,720
15,896,728
15,918,722
15,948,737
15,979,759
15,947,774
15,917,777
15,893,777
15,870,775
15,838,767
15,822,750
15,872,748
15,894,750
15,916,750
15,964,758
15,917,749
15,895,749
15,872,746
15,855,655
15,875,663
15,897,669
15,917,665
15,936,662
16,646,745
16,665,805
16,702,855
16,757,893
16,820,918
16,890,925
16,959,918
16,1019,890
16,1067,850
16,1097,798
16,1112,739
16,805,748
16,840,730
16,874,720
16,896,726
16,917,722
16,948,737
16,978,761
16,945,777
16,914,780
16,892,779
16,869,776
16,837,768
16,821,750
16,873,748
16,894,751
16,915,751
16,963,760
16,915,750
16,893,749
16,872,746
16,853,655
16,875,662
16,897,668
16,918,664
16,939,661
17,646,742
17,667,803
17,706,853
17,761,890
17,825,917
17,891,925
17,956,919
17,1016,892
17,1065,851
17,1095,801
17,1112,743
17,807,749
17,842,731
17,876,720
17,896,726
17,918,722
17,949,738
17,980,760
17,947,778
17,916,782
17,893,782
17,871,779
17,839,769
17,824,751
17,874,747
17,895,750
17,916,750
17,964,760
17,916,751
17,895,751
17,874,748
17,854,657
17,875,663
17,897,668
17,917,666
17,938,663
18,646,744
18,667,805
18,704,855
18,757,894
18,820,920
18,889,927
18,957,922
18,1016,896
18,1064,855
18,1094,802
18,1109,744
18,806,750
18,839,730
18,873,720
18,895,727
18,916,723
18,949,738
18,979,761
18,947,775
18,915,779
18,892,778
18,868,775
18,836,768
18,821,751
18,871,747
18,893,750
18,915,751
18,964,761
18,915,750
18,894,750
18,871,746
18,853,654
18,874,660
18,896,667
18,916,663
18,937,660
19,644,742
19,664,802
19,702,852
19,757,892
19,818,918
19,885,925
19,950,919
19,1011,893
19,1061,853
19,1092,802
19,1108,744
19,804,750
19,841,731
19,875,720
19,896,727
19,916,723
19,949,739
19,982,762
19,947,778
19,914,780
19,892,779
19,870,777
19,838,770
19,821,753
19,873,748
19,894,751
19,915,751
19,965,762
19,915,751
19,894,751
19,873,748
19,853,656
19,875,662
19,896,668
19,916,666
19,936,664
20,645,743
20,666,803
20,704,853
20,759,891
20,825,916
20,892,924
