Frame,X,Y
0,642,747
0,661,809
0,697,859
0,750,899
0,812,925
0,881,933
0,948,929
0,1009,903
0,1057,863
0,1088,810
0,1104,751
0,795,769
0,829,755
0,862,746
0,884,752
0,905,748
0,937,761
0,971,781
0,937,795
0,905,797
0,883,796
0,860,794
0,828,787
0,810,770
0,861,770
0,883,773
0,905,772
0,956,781
0,905,771
0,884,772
0,862,768
0,842,679
0,863,687
0,886,695
0,907,690
0,929,685
1,638,744
1,657,807
1,694,859
1,747,901
1,811,928
1,881,936
1,950,931
1,1011,904
1,1058,862
1,1089,809
1,1104,749
1,794,769
1,829,755
1,862,746
1,885,752
1,905,748
1,937,761
1,972,780
1,937,795
1,905,796
1,883,796
1,859,793
1,827,787
1,809,770
1,861,769
1,884,772
1,905,772
1,957,780
1,905,770
1,884,771
1,861,768
1,842,679
1,864,688
1,888,695
1,909,691
1,930,686
2,639,742
2,657,804
2,693,853
2,746,894
2,808,923
2,878,933
2,947,928
2,1008,901
2,1058,861
2,1090,811
2,1106,752
2,791,767
2,828,754
2,862,746
2,885,752
2,906,747
2,938,760
2,973,779
2,938,793
2,906,795
2,883,795
2,860,792
2,827,786
2,808,770
2,860,768
2,883,772
2,905,771
2,958,779
2,906,770
2,885,770
2,862,766
2,842,680
2,864,687
2,887,695
2,908,690
2,930,685
3,638,739
3,655,801
3,691,853
3,744,896
3,807,926
3,878,937
3,948,932
3,1010,904
3,1059,862
3,1090,808
3,1107,748
3,795,769
3,829,755
3,861,746
3,884,752
3,905,748
3,936,761
3,969,780
3,936,794
3,905,797
3,882,796
3,859,794
3,828,787
3,809,771
3,860,770
3,883,773
3,904,772
3,955,780
3,904,771
3,883,772
3,861,768
3,841,679
3,863,688
3,887,695
3,909,690
3,931,685
4,638,743
4,657,805
4,694,856
4,747,896
4,810,925
4,880,935
4,949,928
4,1011,900
4,1060,859
4,1090,807
4,1105,748
4,791,767
4,828,754
4,861,746
4,884,752
4,906,747
4,938,760
4,972,780
4,938,793
4,906,795
4,883,795
4,859,792
4,826,786
4,807,770
4,860,769
4,883,772
4,905,772
4,957,780
4,906,770
4,884,770
4,860,767
4,841,680
4,863,688
4,887,695
4,908,691
4,930,685
5,637,743
5,656,803
5,691,853
5,744,894
5,807,923
5,878,933
5,948,928
5,1010,901
5,1060,860
5,1090,808
5,1105,748
5,792,767
5,827,754
5,860,745
5,883,752
5,905,747
5,937,759
5,971,778
5,937,792
5,905,796
5,882,796
5,857,793
5,826,786
5,807,769
5,858,769
5,882,772
5,904,771
5,957,778
5,905,770
5,883,771
5,860,767
5,842,679
5,864,687
5,887,695
5,908,690
5,930,684
6,639,738
6,656,800
6,690,850
6,741,892
6,803,922
6,874,934
6,945,930
6,1008,903
6,1057,862
6,1090,808
6,1106,748
6,792,767
6,828,754
6,861,746
6,884,753
6,906,749
6,938,761
6,973,780
6,937,793
6,904,795
6,881,794
6,857,791
6,826,785
6,807,770
6,859,769
6,882,773
6,905,772
6,958,780
6,905,769
6,883,770
6,860,765
6,840,679
6,863,687
6,887,695
6,909,690
6,932,685
7,639,745
7,657,805
7,693,856
7,745,896
7,807,924
7,877,934
7,945,930
7,1007,903
7,1057,862
