Frame,X,Y
0,821,763
0,842,815
0,878,857
0,932,886
0,991,907
0,1057,910
0,1122,901
0,1181,876
0,1235,847
0,1273,806
0,1292,752
0,955,755
0,986,721
0,1020,702
0,1042,706
0,1065,701
0,1104,717
0,1144,746
0,1104,760
0,1068,765
0,1044,767
0,1022,768
0,988,767
0,972,750
0,1021,733
0,1043,731
0,1066,730
0,1125,744
0,1066,736
0,1043,737
0,1021,738
0,999,658
0,1018,663
0,1039,668
0,1063,660
0,1087,653
1,826,760
1,846,813
1,881,855
1,935,883
1,993,904
1,1056,909
1,1120,900
1,1177,877
1,1231,849
1,1270,807
1,1291,754
1,956,754
1,985,720
1,1019,702
1,1042,706
1,1066,701
1,1105,716
1,1145,745
1,1106,760
1,1070,765
1,1045,766
1,1022,767
1,989,766
1,972,749
1,1021,731
1,1043,730
1,1067,728
1,1127,743
1,1068,737
1,1044,739
1,1021,739
1,999,657
1,1018,663
1,1039,668
1,1063,660
1,1088,653
2,831,762
2,852,816
2,890,858
2,944,887
2,1003,910
2,1067,913
2,1130,900
2,1186,873
2,1238,842
2,1276,800
2,1296,746
2,957,755
2,989,720
2,1022,703
2,1045,707
2,1070,702
2,1108,717
2,1145,745
2,1108,759
2,1073,765
2,1047,767
2,1023,768
2,991,766
2,974,749
2,1023,730
2,1046,729
2,1071,728
2,1127,743
2,1071,737
2,1046,739
2,1023,739
2,1002,656
2,1022,660
2,1043,665
2,1067,659
2,1089,652
3,830,761
3,850,814
3,886,857
3,938,888
3,993,913
3,1057,918
3,1121,906
3,1177,879
3,1232,849
3,1272,808
3,1296,754
3,956,757
3,987,720
3,1020,701
3,1043,705
3,1069,701
3,1106,717
3,1143,749
3,1106,763
3,1071,770
3,1044,772
3,1020,772
3,988,770
3,972,751
3,1021,731
3,1044,730
3,1070,729
3,1125,746
3,1070,739
3,1043,741
3,1020,741
3,998,659
3,1018,665
3,1040,670
3,1064,662
3,1088,655
4,832,759
4,853,814
4,888,857
4,939,887
4,995,913
4,1058,919
4,1122,907
4,1179,879
4,1233,849
4,1275,806
4,1301,752
4,958,757
4,989,721
4,1023,703
4,1044,707
4,1070,702
4,1108,718
4,1145,749
4,1108,766
4,1073,773
4,1047,776
4,1023,777
4,992,774
4,975,753
4,1023,733
4,1045,732
4,1071,731
4,1125,746
4,1072,739
4,1045,741
4,1024,742
4,999,659
4,1020,666
4,1042,673
4,1068,664
4,1092,656
5,834,761
5,853,815
5,887,858
5,939,889
5,996,916
5,1058,922
5,1120,909
5,1174,883
5,1227,852
5,1265,810
5,1289,757
5,957,757
5,986,721
5,1021,703
5,1045,707
5,1071,702
5,1110,717
5,1146,749
5,1110,774
5,1073,785
5,1046,788
5,1021,787
5,987,781
5,972,753
5,1022,729
5,1045,729
5,1071,727
5,1128,746
5,1072,759
5,1045,762
5,1021,761
5,999,658
5,1019,665
5,1041,672
5,1065,663
5,1088,655
6,834,760
6,854,813
6,888,856
6,938,888
6,993,916
6,1058,924
6,1121,911
6,1176,883
6,1232,854
6,1271,813
6,1295,760
6,956,760
6,985,721
6,1020,702
6,1043,706
6,1069,701
6,1108,717
6,1145,752
6,1109,776
6,1071,786
6,1044,788
6,1019,788
6,986,783
6,972,756
6,1020,731
6,1043,730
6,1069,729
6,1127,749
6,1071,756
6,1044,757
6,1020,757
6,997,659
6,1018,666
6,1040,671
6,1065,663
6,1089,656
7,831,761
7,851,816
7,885,861
7,936,894
7,992,923
7,1058,931
7,1123,917
7,1177,887
7,1229,855
7,1268,812
7,1290,758
7,960,759
7,987,720
7,1023,702
7,1045,706
7,1071,701
7,1109,717
7,1143,752
7,1109,778
7,1073,787
7,1046,790
7,1022,790
7,987,784
7,975,756
7,1023,729
7,1045,729
7,1071,727
7,1125,750
7,1072,758
7,1045,760
7,1022,760
7,999,659
7,1019,665
7,1040,671
7,1065,662
7,1089,654
8,837,776
8,858,829
8,892,872
8,943,906
8,1000,933
8,1063,938
8,1123,925
8,1176,896
8,1225,864
8,1260,821
8,1281,768
8,959,764
8,986,720
8,1022,701
8,1047,705
8,1075,700
8,1114,717
8,1146,755
8,1115,784
8,1078,794
8,1049,798
8,1023,798
8,987,792
8,973,758
8,1023,729
8,1048,728
8,1076,726
8,1128,753
8,1076,761
8,1048,765
8,1022,765
8,1001,658
8,1023,664
8,1045,669
8,1069,660
8,1092,653
9,838,769
9,857,825
9,890,871
9,938,909
9,994,942
9,1059,950
9,1124,935
9,1182,903
9,1234,868
9,1271,822
9,1293,767
9,957,768
9,981,720
9,1018,699
9,1044,703
9,1074,698
9,1117,717
9,1152,761
9,1119,797
9,1078,809
9,1047,812
9,1019,812
9,982,802
9,974,764
9,1019,730
9,1045,729
9,1074,728
9,1134,760
9,1077,774
9,1046,777
9,1019,777
9,1000,659
9,1021,665
9,1043,671
9,1068,662
9,1091,655
10,834,779
10,857,835
10,893,881
10,942,919
10,999,951
10,1060,959
10,1121,943
10,1175,912
10,1226,876
10,1262,831
10,1286,776
10,955,771
10,981,722
10,1020,701
10,1046,704
10,1073,699
10,1116,718
10,1151,762
10,1119,809
10,1078,829
10,1049,833
10,1020,832
10,982,817
10,971,768
10,1021,729
10,1046,728
10,1073,726
10,1134,761
10,1076,799
10,1048,803
10,1020,802
10,1001,659
10,1021,664
10,1043,669
10,1066,660
10,1090,654
11,835,780
11,857,836
11,892,884
11,941,924
11,998,957
11,1063,964
11,1126,948
11,1183,912
11,1236,875
11,1274,827
11,1297,770
11,952,772
11,976,722
11,1015,700
11,1043,703
11,1072,698
11,1117,718
11,1153,761
11,1119,810
11,1077,828
11,1045,833
11,1015,832
11,977,817
11,967,769
11,1017,728
11,1044,727
11,1073,726
11,1136,761
11,1075,796
11,1044,800
11,1016,800
11,999,658
11,1019,664
11,1042,670
11,1066,661
11,1090,653
12,841,785
12,864,841
12,898,887
12,944,925
12,1000,956
12,1063,963
12,1124,948
12,1177,916
12,1225,879
12,1260,833
12,1283,778
12,957,774
12,982,721
12,1019,701
12,1046,704
12,1076,700
12,1118,720
12,1150,767
12,1122,807
12,1081,824
12,1050,827
12,1020,826
12,982,813
12,972,770
12,1021,730
12,1047,729
12,1077,728
12,1133,766
12,1079,790
12,1048,793
12,1020,792
12,1001,658
12,1022,665
12,1045,670
12,1069,662
12,1093,656
13,841,776
13,861,832
13,893,882
13,941,922
13,998,954
13,1063,963
13,1127,946
13,1184,912
13,1235,874
13,1271,826
13,1294,767
13,955,773
13,980,719
13,1019,697
13,1045,700
13,1075,696
13,1121,717
13,1155,762
13,1124,813
13,1082,832
13,1050,836
13,1021,835
13,983,820
13,969,769
13,1021,726
13,1047,725
13,1077,724
13,1139,761
13,1080,802
13,1049,805
13,1021,805
13,1003,655
13,1024,661
13,1046,667
13,1070,659
13,1093,653
14,842,781
14,864,835
14,897,883
14,945,923
14,1000,956
14,1062,964
14,1125,950
14,1181,918
14,1231,881
14,1267,835
14,1291,779
14,955,774
14,980,721
14,1018,698
14,1045,702
14,1074,697
14,1118,718
14,1152,766
14,1122,810
14,1081,827
14,1050,831
14,1021,830
14,982,816
14,970,771
14,1020,729
14,1046,727
14,1075,727
14,1134,765
14,1078,794
14,1048,797
14,1020,797
14,1000,656
14,1021,663
14,1045,670
14,1070,661
14,1095,654
15,837,774
15,858,830
15,889,878
15,936,919
15,992,953
15,1055,963
15,1115,950
15,1171,918
15,1222,881
15,1259,834
15,1282,778
15,952,769
15,981,719
15,1020,699
15,1045,702
15,1074,698
15,1119,718
15,1153,763
15,1120,809
15,1078,826
15,1047,830
15,1019,829
15,981,814
15,968,766
15,1021,727
15,1046,726
15,1075,725
15,1136,762
