Frame,X,Y
0,770,729
0,789,783
0,823,828
0,873,862
0,929,888
0,995,894
0,1061,881
0,1120,852
0,1172,818
0,1207,773
0,1227,717
0,896,726
0,924,686
0,956,667
0,981,671
0,1006,666
0,1044,684
0,1081,721
0,1045,743
0,1008,752
0,982,754
0,957,753
0,925,747
0,914,722
0,958,694
0,982,694
0,1006,693
0,1062,718
0,1007,724
0,982,726
0,957,725
0,934,625
0,955,631
0,978,636
0,1003,628
0,1028,620
1,772,724
1,791,779
1,823,824
1,872,859
1,931,886
1,997,892
1,1060,880
1,1117,852
1,1168,817
1,1204,771
1,1224,715
1,897,724
1,925,684
1,959,665
1,982,670
1,1007,665
1,1045,682
1,1083,718
1,1047,743
1,1010,753
1,984,755
1,959,754
1,926,747
1,913,719
1,960,693
1,983,692
1,1008,692
1,1064,716
1,1008,724
1,983,727
1,959,726
1,936,623
1,958,630
1,981,636
1,1006,627
1,1030,619
2,771,722
2,789,777
2,822,823
2,871,857
2,929,885
2,994,891
2,1057,878
2,1114,852
2,1168,818
2,1207,772
2,1228,717
2,899,726
2,927,685
2,960,667
2,983,671
2,1007,666
2,1045,683
2,1083,720
2,1045,742
2,1009,751
2,984,754
2,960,754
2,928,748
2,915,722
2,962,694
2,983,694
2,1008,693
2,1064,717
2,1008,724
2,983,726
2,960,727
2,937,622
2,959,630
2,982,636
2,1007,628
2,1031,620
3,774,726
3,792,782
3,824,827
3,874,862
3,931,888
3,996,895
3,1060,883
3,1120,854
3,1173,819
3,1209,773
3,1227,716
3,894,725
3,922,684
3,956,666
3,981,671
3,1008,666
3,1047,682
3,1084,721
3,1047,744
3,1009,755
3,982,758
3,956,757
3,923,748
3,909,721
3,957,695
3,982,695
3,1009,694
3,1067,718
3,1008,725
3,981,727
3,956,726
3,934,625
3,955,632
3,978,637
3,1002,628
3,1027,620
4,768,715
4,785,772
4,816,819
4,865,856
4,923,886
4,990,895
4,1056,884
4,1115,856
4,1169,822
4,1207,775
4,1228,718
4,898,726
4,924,684
4,958,665
4,982,669
4,1007,665
4,1047,682
4,1084,721
4,1047,745
4,1009,755
4,983,758
4,958,757
4,925,749
4,915,721
4,960,693
4,983,693
4,1008,692
4,1066,718
4,1008,726
4,982,729
4,958,728
