Frame,X,Y
0,820,750
0,840,807
0,876,854
0,930,890
0,991,916
0,1055,922
0,1119,907
0,1178,875
0,1233,840
0,1272,796
0,1296,740
0,955,754
0,982,713
0,1017,693
0,1038,697
0,1063,691
0,1102,709
0,1135,747
0,1101,769
0,1065,779
0,1039,782
0,1016,782
0,983,776
0,970,748
0,1018,719
0,1039,718
0,1063,717
0,1117,744
0,1064,752
0,1038,754
0,1017,755
0,994,649
0,1014,656
0,1037,662
0,1061,654
0,1085,646
1,820,753
1,842,810
1,878,855
1,929,890
1,988,915
1,1052,920
1,1115,906
1,1174,878
1,1228,844
1,1269,801
1,1295,746
1,956,752
1,983,712
1,1017,692
1,1038,696
1,1062,691
1,1100,709
1,1136,747
1,1099,771
1,1064,780
1,1039,782
1,1016,782
1,984,776
1,971,747
1,1018,721
1,1038,719
1,1062,718
1,1117,744
1,1063,753
1,1038,755
1,1017,755
1,994,650
1,1013,657
1,1035,663
1,1060,655
1,1084,647
2,824,757
2,845,813
2,878,856
2,931,889
2,989,912
2,1054,918
2,1115,906
2,1172,877
2,1225,844
2,1261,799
2,1282,744
2,955,754
2,981,712
2,1015,693
2,1037,697
2,1059,691
2,1098,708
2,1133,747
2,1099,770
2,1063,778
2,1040,781
2,1016,781
2,984,777
2,970,749
2,1016,720
2,1037,719
2,1060,718
2,1116,744
2,1062,755
2,1038,756
2,1016,757
2,993,650
2,1014,657
2,1036,663
2,1059,655
2,1083,646
3,824,745
3,843,802
3,876,849
3,927,886
3,984,915
3,1049,922
3,1113,909
3,1172,879
3,1227,845
3,1267,802
3,1293,747
3,953,755
3,980,715
3,1014,695
3,1037,699
3,1060,692
3,1099,710
3,1134,748
3,1100,771
3,1065,780
3,1040,783
3,1016,784
3,983,778
3,967,750
3,1016,722
3,1037,720
3,1061,719
3,1117,745
3,1063,754
3,1038,756
3,1016,757
3,994,649
3,1013,656
3,1035,662
3,1059,654
3,1084,645
4,817,758
4,840,814
4,877,860
4,930,893
4,989,918
4,1053,922
4,1115,908
4,1171,879
4,1225,847
4,1265,803
4,1290,748
4,951,756
4,979,713
4,1015,691
4,1038,695
4,1063,690
4,1102,709
4,1137,748
4,1102,770
4,1066,781
4,1040,783
4,1015,783
4,981,777
4,967,750
4,1016,720
4,1038,719
4,1064,718
4,1119,744
4,1065,754
4,1039,756
4,1015,756
4,993,649
4,1014,656
4,1036,662
4,1061,654
4,1086,647
5,822,754
5,843,810
5,879,856
5,933,890
5,992,917
5,1058,922
5,1120,908
5,1175,877
5,1227,844
5,1265,802
5,1291,749
5,953,752
5,981,713
5,1016,694
5,1038,697
5,1062,692
5,1100,708
5,1136,747
5,1102,771
5,1066,781
5,1041,784
5,1016,784
5,983,777
5,968,748
5,1017,720
5,1039,719
5,1063,718
5,1119,744
5,1064,754
5,1040,756
5,1017,756
5,996,650
5,1016,657
5,1038,662
5,1062,654
5,1085,646
6,820,744
6,839,802
6,872,850
6,923,887
6,982,916
6,1047,923
6,1111,910
6,1170,880
6,1224,845
6,1261,799
6,1286,743
6,953,754
6,981,713
6,1014,692
6,1036,695
6,1060,690
6,1100,708
6,1136,746
6,1101,772
6,1064,782
6,1038,784
6,1015,784
6,982,778
6,968,749
6,1015,720
6,1037,718
6,1060,717
6,1119,743
6,1062,755
6,1038,757
6,1015,757
6,994,649
6,1013,656
6,1036,662
6,1060,654
6,1084,646
7,821,757
7,844,813
7,879,857
7,929,891
7,986,918
7,1051,925
7,1113,912
7,1168,884
7,1222,849
7,1260,805
7,1284,750
7,952,753
7,979,713
7,1015,693
7,1037,696
7,1059,691
7,1099,708
7,1134,747
7,1100,770
7,1063,781
7,1039,784
7,1016,783
7,982,777
7,967,749
7,1016,721
7,1037,719
7,1060,718
7,1117,743
7,1061,754
7,1038,756
7,1016,755
7,994,649
7,1014,657
7,1035,663
7,1059,655
7,1083,647
8,827,753
8,847,810
8,881,858
8,932,894
8,992,922
8,1058,926
8,1121,910
8,1176,876
8,1228,841
8,1264,796
8,1286,740
8,952,758
8,980,715
8,1015,694
8,1038,698
8,1063,692
8,1101,709
8,1136,748
8,1105,774
8,1069,786
8,1042,790
8,1017,790
8,983,783
8,968,754
8,1016,722
8,1039,720
8,1065,718
8,1119,746
8,1067,759
8,1041,763
8,1017,764
8,996,650
8,1015,657
8,1036,662
8,1059,653
8,1082,644
9,822,751
9,845,808
9,882,856
9,935,891
9,994,918
9,1059,924
9,1122,909
9,1179,878
9,1234,844
9,1273,800
9,1298,744
9,957,751
9,983,712
9,1017,693
9,1038,696
9,1061,691
9,1100,708
9,1137,746
9,1104,770
9,1068,781
9,1044,784
9,1021,784
9,987,775
9,972,746
9,1019,719
9,1040,717
9,1062,717
9,1120,743
9,1065,753
9,1042,755
9,1020,755
9,995,648
9,1015,656
9,1037,662
9,1062,653
9,1086,645
10,823,750
10,842,808
10,876,856
10,928,893
10,987,924
10,1051,931
10,1117,916
10,1175,884
10,1230,851
10,1270,806
10,1295,751
10,955,756
10,981,712
10,1014,691
10,1036,694
10,1060,689
10,1100,708
10,1134,749
10,1101,776
10,1064,787
10,1039,791
10,1015,791
10,983,783
10,972,751
10,1016,721
10,1037,719
10,1061,718
10,1116,746
10,1062,754
10,1038,757
10,1016,758
10,994,649
10,1014,656
10,1036,662
10,1060,653
10,1084,645
11,829,755
11,850,812
11,882,860
11,930,896
11,986,925
11,1051,933
11,1115,920
11,1173,891
11,1225,856
11,1265,811
11,1289,755
11,958,755
11,984,714
11,1018,697
11,1041,700
11,1067,696
11,1104,711
11,1136,751
11,1105,779
11,1069,791
11,1042,793
11,1017,792
11,985,782
11,974,752
11,1019,723
11,1041,722
11,1067,721
11,1120,748
11,1068,763
11,1042,765
11,1018,764
11,994,649
11,1013,658
11,1035,663
11,1059,655
11,1083,646
12,824,753
12,844,810
12,878,858
12,928,896
12,985,929
12,1051,938
12,1117,924
12,1175,890
12,1230,856
12,1270,810
12,1297,756
12,955,760
12,978,713
12,1013,693
12,1036,695
12,1061,690
12,1101,708
12,1137,754
12,1104,786
12,1067,797
12,1040,800
12,1015,799
12,982,790
12,972,755
12,1015,720
12,1037,718
12,1062,717
12,1120,751
12,1065,766
12,1039,768
12,1015,768
12,991,647
12,1011,656
12,1034,662
12,1058,653
12,1082,644
13,826,756
13,848,813
13,884,862
13,935,900
13,992,931
13,1057,939
13,1121,924
13,1175,891
13,1224,853
13,1260,805
13,1283,749
13,959,758
13,982,712
13,1016,690
13,1040,694
13,1066,689
13,1105,708
13,1138,751
13,1108,779
13,1072,792
13,1044,796
13,1018,795
13,985,785
13,976,753
13,1017,720
13,1041,719
13,1067,718
13,1121,748
13,1069,758
13,1043,761
13,1018,760
13,995,649
13,1016,656
13,1039,662
13,1064,653
13,1087,645
14,826,757
14,848,814
14,883,863
14,933,902
14,991,935
14,1057,941
14,1121,927
14,1176,893
14,1228,856
14,1266,808
14,1289,752
14,959,760
14,981,712
14,1017,688
14,1041,691
14,1066,687
14,1105,708
14,1137,753
14,1106,785
14,1069,799
14,1042,803
14,1017,803
14,983,792
14,976,757
14,1018,718
14,1041,717
14,1066,716
14,1119,751
14,1067,762
14,1042,766
14,1018,765
14,997,647
14,1017,653
14,1037,658
14,1061,650
14,1084,642
15,825,760
15,848,817
15,881,868
15,931,908
15,988,940
15,1052,950
15,1116,936
15,1173,904
15,1227,867
15,1267,821
15,1296,766
15,956,764
15,977,712
15,1012,690
15,1035,692
15,1061,688
15,1103,708
15,1136,756
15,1105,794
15,1067,810
15,1039,814
15,1013,813
15,980,800
15,972,759
15,1013,718
15,1036,716
15,1062,716
15,1118,753
15,1065,773
15,1038,777
15,1014,775
15,992,647
15,1013,655
15,1037,661
15,1062,652
15,1085,644
16,830,760
16,851,818
16,885,868
16,933,908
16,988,942
16,1052,953
16,1116,938
16,1174,905
16,1228,866
16,1269,819
16,1296,764
16,956,764
16,977,712
16,1015,688
16,1039,691
16,1065,687
16,1105,707
16,1140,754
16,1108,793
16,1070,810
16,1041,814
16,1015,814
16,978,802
16,971,760
16,1016,721
16,1039,719
16,1066,718
16,1122,751
16,1068,771
16,1040,775
16,1015,774
16,995,647
16,1015,654
16,1037,659
16,1061,651
16,1083,643
17,830,754
17,850,813
17,884,866
17,933,910
17,989,946
17,1052,959
17,1114,943
17,1171,908
17,1226,869
17,1271,822
17,1302,765
17,951,765
17,976,714
17,1015,691
17,1039,693
17,1066,688
17,1110,706
17,1146,752
17,1113,802
17,1073,826
17,1043,832
17,1015,832
17,977,817
17,966,762
17,1017,719
17,1041,717
17,1067,715
17,1129,750
17,1070,795
17,1042,800
17,1016,801
17,995,647
17,1016,654
17,1039,660
17,1063,651
17,1087,643
18,831,764
18,852,821
18,885,871
18,933,912
18,989,947
18,1054,956
18,1119,940
18,1177,906
18,1230,869
18,1271,823
18,1298,767
18,953,764
18,978,713
18,1016,690
18,1041,692
18,1069,688
18,1111,707
18,1145,752
18,1114,796
18,1074,814
18,1043,819
18,1015,819
18,979,808
18,969,760
18,1017,720
18,1041,717
18,1070,716
18,1128,750
18,1072,777
18,1042,780
18,1016,781
18,994,647
18,1015,653
18,1039,659
18,1064,650
18,1087,643
19,838,771
19,861,827
19,895,875
19,943,914
19,996,948
19,1058,957
19,1119,941
19,1172,904
19,1222,865
19,1258,816
19,1282,760
19,953,765
19,977,714
19,1015,691
19,1041,694
19,1070,689
19,1112,707
19,1144,752
19,1116,796
19,1077,815
19,1046,820
19,1017,819
19,979,805
19,968,760
19,1016,718
19,1042,716
19,1071,714
19,1128,749
19,1075,784
19,1044,787
19,1017,786
19,992,644
19,1014,651
19,1039,658
19,1065,648
19,1090,640
20,833,760
20,855,817
20,888,868
20,933,910
20,989,945
20,1053,956
20,1116,941
20,1172,907
20,1222,869
20,1260,822
20,1288,765
20,949,763
20,974,713
20,1011,690
20,1036,692
20,1062,687
20,1107,707
20,1145,753
20,1113,804
20,1071,824
20,1042,828
20,1014,827
20,977,813
20,964,760
20,1013,718
20,1037,716
20,1064,714
20,1127,751
20,1068,787
20,1040,790
20,1014,791
20,994,644
20,1014,652
20,1037,657
20,1061,649
20,1084,641
21,831,758
21,853,814
21,886,867
21,934,910
21,990,947
21,1053,958
21,1116,943
21,1173,908
21,1225,868
21,1264,820
21,1292,764
21,951,762
21,974,714
21,1012,690
21,1037,692
21,1064,688
21,1107,708
21,1142,754
21,1110,798
21,1070,816
21,1040,821
21,1013,820
21,976,806
21,966,759
21,1014,718
21,1038,716
21,1065,716
21,1124,751
21,1068,779
21,1039,783
21,1013,783
21,996,645
21,1017,652
21,1039,658
21,1064,650
21,1087,643
22,829,762
22,850,818
22,884,868
22,931,909
22,987,945
22,1050,956
22,1113,942
22,1168,909
22,1219,870
22,1257,823
22,1284,766
22,951,761
22,976,712
22,1013,688
22,1037,691
22,1063,687
22,1106,706
22,1140,752
22,1108,796
22,1068,813
22,1040,817
22,1014,816
22,977,804
22,968,758
22,1015,718
22,1038,716
22,1064,716
22,1121,751
22,1066,776
22,1039,779
22,1014,779
22,994,644
22,1014,652
22,1036,657
22,1060,649
22,1083,641
23,830,761
23,851,819
23,884,869
23,932,910
23,988,946
23,1050,958
23,1113,943
23,1168,911
23,1218,872
23,1254,823
23,1280,767
23,950,765
23,973,714
23,1012,691
23,1035,693
23,1060,689
23,1104,708
23,1138,756
23,1107,802
23,1066,822
23,1038,826
23,1012,825
23,975,810
23,965,761
23,1012,720
23,1035,717
23,1060,717
23,1120,754
23,1064,788
23,1037,791
23,1013,790
23,992,644
23,1012,651
23,1034,657
23,1059,649
23,1082,641
24,829,758
24,850,816
24,883,867
24,930,909
24,987,945
24,1051,956
24,1114,940
24,1170,906
24,1223,867
24,1262,819
24,1288,763
24,951,763
24,974,713
24,1012,690
24,1035,693
24,1062,689
24,1106,708
24,1142,753
24,1108,795
24,1067,812
24,1038,816
24,1012,816
24,976,804
24,966,759
24,1013,720
24,1036,717
24,1063,717
24,1123,751
24,1066,774
24,1037,778
24,1013,778
24,994,645
24,1014,652
24,1036,658
24,1060,649
24,1083,641
25,826,762
25,849,820
25,883,870
25,932,911
25,988,944
25,1050,955
25,1114,938
25,1172,903
25,1225,864
25,1266,817
25,1294,760
25,950,763
25,975,713
25,1013,691
25,1037,694
25,1063,688
25,1108,707
25,1143,752
25,1111,799
25,1068,819
25,1039,824
25,1013,824
25,976,809
25,964,758
25,1015,716
25,1038,714
25,1064,713
25,1126,750
25,1067,791
25,1039,796
25,1014,796
25,996,646
25,1016,652
25,1038,657
25,1062,649
25,1085,642
26,832,765
26,854,822
26,888,871
26,936,911
26,993,944
26,1057,953
26,1118,937
26,1172,902
26,1223,862
26,1260,814
26,1284,757
26,951,764
26,975,712
26,1015,689
26,1040,692
26,1067,688
26,1109,707
26,1143,753
26,1112,798
26,1072,817
26,1042,822
26,1015,821
26,977,809
26,966,761
26,1016,717
26,1041,715
26,1068,715
26,1125,752
26,1070,785
26,1041,788
26,1015,788
26,995,643
26,1016,650
26,1039,656
26,1063,647
26,1086,640
27,829,759
27,853,817
27,887,868
27,934,911
27,989,947
27,1050,957
27,1109,941
27,1165,908
27,1216,868
27,1255,822
27,1285,766
27,952,761
27,976,711
27,1016,688
27,1038,691
27,1062,686
27,1106,705
27,1141,753
27,1108,803
27,1066,823
27,1039,828
27,1014,827
27,977,810
27,966,757
27,1017,715
27,1038,712
27,1062,712
27,1123,751
27,1064,794
27,1039,798
27,1016,798
27,997,642
27,1016,648
27,1037,654
27,1060,645
27,1082,638
28,827,756
28,848,815
28,881,864
28,927,906
28,981,941
28,1044,953
28,1108,940
28,1166,908
28,1221,869
28,1262,821
28,1290,764
28,951,760
28,976,709
28,1015,686
28,1038,690
28,1064,684
28,1107,704
28,1141,752
28,1109,797
28,1067,815
28,1039,820
28,1013,819
28,977,805
28,967,756
28,1016,714
28,1038,712
28,1064,712
28,1123,749
28,1066,781
28,1038,784
28,1015,784
28,996,642
28,1016,649
28,1037,654
28,1061,647
28,1085,640
29,827,762
29,850,819
29,884,870
29,932,912
29,989,947
29,1052,956
29,1114,938
29,1167,904
29,1217,864
29,1252,816
29,1277,759
29,948,762
29,975,710
29,1016,689
29,1040,691
29,1068,687
29,1111,704
29,1142,747
29,1112,795
29,1070,818
29,1040,824
29,1013,824
29,974,809
29,963,758
29,1017,715
29,1041,712
29,1068,711
29,1125,746
29,1069,787
29,1040,792
29,1015,793
29,994,642
29,1016,649
29,1039,654
29,1064,645
29,1087,638
30,828,769
30,852,825
30,885,875
30,932,916
30,989,949
30,1054,957
30,1117,939
30,1174,905
30,1225,864
30,1261,816
30,1285,758
30,947,762
30,975,709
30,1015,687
30,1041,689
30,1068,685
30,1112,703
30,1145,747
30,1114,795
30,1071,815
30,1042,820
30,1014,820
30,975,807
30,962,758
30,1016,714
30,1041,712
30,1068,711
30,1127,746
30,1070,781
30,1041,785
30,1015,785
30,995,643
30,1015,649
30,1039,654
30,1064,646
30,1088,639
31,828,760
31,852,818
31,885,869
31,934,910
31,989,945
31,1052,956
31,1115,941
31,1173,907
31,1229,868
31,1272,821
31,1304,764
31,947,761
31,973,709
31,1014,687
31,1038,689
31,1067,685
31,1112,702
31,1146,749
31,1114,801
31,1071,823
31,1041,828
31,1013,828
31,974,812
31,961,757
31,1015,713
31,1039,711
31,1067,709
31,1129,747
31,1069,794
31,1039,798
31,1014,799
31,994,642
31,1014,649
31,1036,654
31,1060,646
31,1083,638
32,829,766
32,853,820
32,888,868
32,936,909
32,992,944
32,1056,952
32,1118,934
32,1172,897
32,1223,857
32,1261,810
32,1287,752
32,947,757
32,971,707
32,1012,685
32,1039,688
32,1068,683
32,1114,701
32,1145,744
32,1117,791
32,1074,811
32,1041,817
32,1012,816
32,972,802
32,961,753
32,1013,710
32,1040,709
32,1069,707
32,1129,743
32,1072,780
32,1040,784
32,1012,783
32,995,642
32,1015,648
32,1037,654
32,1061,646
32,1085,639
33,825,772
33,850,829
33,887,876
33,939,912
33,995,941
33,1057,947
33,1117,929
33,1168,898
33,1220,861
33,1257,814
33,1281,757
33,948,754
33,973,708
33,1013,688
33,1040,691
33,1069,686
33,1111,702
33,1140,743
33,1113,791
33,1073,810
33,1042,815
33,1013,815
33,973,801
33,962,750
33,1014,708
33,1040,707
33,1070,706
33,1125,741
33,1072,785
33,1041,790
33,1013,789
33,996,642
33,1017,648
33,1039,654
33,1063,645
33,1086,639
34,826,766
34,852,821
34,890,867
34,940,903
34,993,933
34,1053,939
34,1112,925
34,1165,894
34,1214,856
34,1251,809
34,1274,752
34,947,752
34,969,704
34,1010,685
34,1037,687
34,1065,681
34,1108,696
34,1137,741
34,1112,793
34,1071,815
34,1041,820
34,1012,820
34,972,802
34,960,748
34,1011,707
34,1038,707
34,1066,703
34,1123,738
34,1069,786
34,1040,791
34,1011,790
34,992,643
34,1012,650
34,1033,655
34,1056,646
34,1079,637
35,824,751
35,846,809
35,883,859
35,934,897
35,988,929
35,1047,937
35,1105,924
35,1158,891
35,1209,854
35,1247,806
35,1272,749
35,951,755
35,974,705
35,1013,685
35,1036,688
35,1062,683
35,1104,701
35,1133,750
35,1108,797
35,1068,816
35,1040,820
35,1013,819
35,977,802
35,966,750
35,1014,709
35,1037,708
35,1063,707
35,1118,745
35,1066,785
35,1039,789
35,1013,787
35,996,644
35,1014,649
35,1034,654
35,1056,646
35,1077,639
36,828,759
36,853,814
36,889,859
36,937,893
36,988,924
36,1048,934
36,1107,920
36,1160,887
36,1211,849
36,1248,801
36,1273,745
36,957,758
36,978,705
36,1014,683
36,1037,687
36,1064,682
36,1103,702
36,1128,752
36,1105,795
36,1068,812
36,1040,815
36,1014,814
36,980,798
36,974,753
36,1015,709
36,1038,709
36,1064,708
36,1113,746
36,1067,782
36,1039,785
36,1013,783
36,996,643
36,1014,649
36,1035,653
36,1055,646
36,1074,639
37,824,750
37,847,805
37,883,852
37,932,890
37,986,923
37,1045,934
37,1104,921
37,1159,888
37,1212,848
37,1250,799
37,1274,742
37,951,752
37,975,705
37,1013,684
37,1036,688
37,1061,683
37,1099,702
37,1127,747
37,1101,793
37,1065,810
37,1037,813
37,1012,811
37,976,793
37,966,747
37,1013,712
37,1036,712
37,1061,711
37,1110,743
37,1063,776
37,1037,779
37,1012,777
37,998,647
37,1016,652
37,1035,657
37,1055,650
37,1075,643
38,823,743
38,842,800
38,877,850
38,925,890
38,983,923
38,1046,934
38,1107,919
38,1164,884
38,1215,843
38,1252,794
38,1274,738
38,952,753
38,973,706
38,1008,685
38,1033,689
38,1057,684
38,1096,704
38,1121,751
38,1098,794
38,1063,810
38,1036,812
38,1009,810
38,974,794
38,967,748
38,1009,713
38,1034,712
38,1058,712
38,1105,747
38,1061,776
38,1035,778
38,1009,775
38,995,645
38,1012,652
38,1031,658
38,1052,651
38,1073,644
39,827,741
39,845,797
39,878,848
39,928,886
39,984,919
39,1044,930
39,1105,918
39,1160,884
39,1211,845
39,1247,798
39,1269,743
39,954,753
39,976,705
39,1013,683
39,1036,688
39,1061,684
39,1099,704
39,1127,750
39,1100,791
39,1065,810
39,1038,813
39,1011,810
39,978,792
39,970,749
39,1014,714
39,1036,714
39,1061,714
39,1108,746
39,1063,772
39,1037,775
39,1012,772
39,1002,646
39,1018,651
39,1036,655
39,1055,649
39,1074,644
40,826,759
40,851,814
40,889,859
40,939,894
40,995,923
40,1052,931
40,1107,916
40,1161,884
40,1212,844
40,1249,794
40,1272,737
40,957,757
40,979,708
40,1015,684
40,1037,688
40,1060,682
40,1096,703
40,1122,748
40,1097,788
40,1064,807
40,1039,811
40,1015,810
40,982,795
40,972,753
40,1016,714
40,1038,713
40,1060,712
40,1105,744
40,1062,771
40,1038,775
40,1015,774
40,998,649
40,1016,655
40,1036,658
40,1054,652
40,1073,645
41,826,752
41,850,808
41,885,857
41,936,895
41,992,924
41,1049,930
41,1104,916
41,1157,885
41,1210,847
41,1249,800
41,1273,745
41,956,760
41,979,711
41,1013,686
41,1035,690
41,1058,685
41,1093,704
41,1121,751
41,1095,786
41,1063,805
41,1038,810
41,1014,809
41,982,796
41,971,753
41,1014,714
41,1036,712
41,1058,712
41,1104,745
41,1061,773
41,1037,777
41,1014,775
41,998,650
41,1016,655
41,1034,659
41,1054,652
41,1074,646
42,823,740
42,842,795
42,874,844
42,922,885
42,978,919
42,1038,930
42,1098,917
42,1155,884
42,1208,846
42,1249,798
42,1271,742
42,958,755
42,981,709
42,1014,686
42,1033,690
42,1055,686
42,1089,707
42,1116,750
42,1089,782
42,1057,799
42,1033,803
42,1011,801
42,981,787
42,973,749
42,1014,715
42,1034,714
42,1055,714
