Frame,X,Y
0,820,686
0,837,739
0,869,782
0,918,812
0,976,834
0,1040,839
0,1104,830
0,1160,807
0,1215,781
0,1253,742
0,1272,689
0,948,688
0,976,653
0,1009,635
0,1030,640
0,1053,634
0,1090,649
0,1129,677
0,1091,688
0,1056,693
0,1034,695
0,1011,696
0,980,695
0,964,682
0,1010,665
0,1031,665
0,1054,663
0,1112,673
0,1056,664
0,1033,666
0,1011,666
0,986,594
0,1007,599
0,1028,604
0,1051,595
0,1075,587
1,820,700
1,838,751
1,872,789
1,923,816
1,979,836
1,1044,840
1,1110,830
1,1169,807
1,1223,776
1,1261,737
1,1279,684
1,947,686
1,977,654
1,1010,636
1,1031,640
1,1053,635
1,1092,651
1,1133,678
1,1095,691
1,1058,694
1,1035,695
1,1012,696
1,980,694
1,962,682
1,1011,665
1,1032,664
1,1054,662
1,1116,675
1,1056,666
1,1033,667
1,1012,667
1,986,591
1,1007,596
1,1029,601
1,1054,593
1,1079,588
2,821,700
2,838,751
2,870,792
2,921,819
2,979,838
2,1043,840
2,1106,830
2,1163,808
2,1217,782
2,1253,743
2,1274,694
2,947,690
2,979,653
2,1012,635
2,1034,639
2,1058,633
2,1094,649
2,1133,678
2,1093,687
2,1059,691
2,1035,694
2,1012,694
2,981,695
2,963,683
2,1013,665
2,1035,664
2,1058,662
2,1115,674
2,1058,663
2,1034,666
2,1012,666
2,988,593
2,1009,599
2,1031,603
2,1056,595
2,1080,588
3,816,688
3,834,739
3,866,780
3,916,810
3,974,834
3,1038,840
3,1103,831
3,1161,808
3,1215,782
3,1254,745
3,1277,694
3,948,690
3,977,654
3,1009,635
3,1030,640
3,1052,633
3,1089,648
3,1128,679
3,1091,690
3,1058,696
3,1034,698
3,1012,699
3,981,698
3,964,683
3,1010,666
3,1031,665
3,1054,663
3,1110,675
3,1056,666
3,1033,668
3,1012,669
3,986,594
3,1006,601
3,1028,606
3,1052,598
3,1077,591
4,819,698
4,836,748
4,868,788
4,917,816
4,973,838
4,1038,843
4,1103,835
4,1162,814
4,1214,787
4,1252,747
4,1273,696
4,946,689
4,975,653
4,1007,634
4,1031,639
4,1054,633
4,1092,649
4,1133,680
4,1092,689
4,1057,693
4,1033,695
4,1008,695
4,978,695
4,961,683
4,1008,666
4,1031,666
4,1055,665
4,1116,677
4,1056,664
4,1032,666
4,1009,666
4,985,593
4,1005,599
4,1027,604
4,1052,595
4,1076,588
5,815,695
5,832,746
5,866,787
5,917,815
5,978,838
5,1043,842
5,1109,830
5,1168,806
5,1221,776
5,1257,737
5,1277,685
5,943,690
5,973,653
5,1007,634
5,1029,638
5,1053,633
5,1090,649
5,1131,679
5,1092,690
5,1057,694
5,1033,697
5,1009,697
5,977,697
5,960,683
5,1008,664
5,1030,663
5,1054,662
5,1113,676
5,1055,664
5,1031,666
5,1009,666
5,984,595
5,1005,601
5,1028,606
5,1052,598
5,1077,590
6,817,695
6,835,746
6,866,788
6,916,818
6,974,843
6,1038,847
6,1103,835
6,1161,810
6,1214,782
6,1251,742
6,1273,692
6,944,689
6,972,652
6,1005,633
6,1028,637
6,1053,631
6,1090,647
6,1128,678
6,1090,689
6,1055,695
6,1029,697
6,1006,698
6,974,697
6,959,682
6,1006,662
6,1029,661
6,1053,659
6,1109,674
6,1054,665
6,1029,667
6,1006,668
6,983,592
6,1003,599
6,1026,604
6,1050,595
6,1074,587
7,817,691
7,832,744
7,864,786
7,913,818
7,971,844
7,1035,851
7,1099,840
7,1157,815
7,1213,786
7,1253,746
7,1275,694
7,949,689
7,977,652
7,1009,633
7,1030,637
7,1053,632
7,1090,649
7,1129,681
7,1090,693
7,1055,694
7,1032,696
7,1010,696
7,979,697
7,965,682
7,1010,662
7,1031,662
7,1054,660
7,1111,678
7,1054,664
7,1031,666
7,1009,666
7,986,592
7,1006,598
7,1027,603
7,1051,594
7,1076,588
8,821,693
8,838,748
8,869,792
8,918,826
8,973,853
8,1035,861
8,1098,848
8,1154,821
8,1207,791
8,1247,748
8,1269,695
8,942,691
8,968,650
8,1003,628
8,1025,633
8,1048,627
8,1088,645
8,1124,684
8,1090,710
8,1053,721
8,1028,723
8,1004,724
8,971,717
8,959,686
8,1004,659
8,1026,658
8,1049,656
8,1106,681
8,1051,690
8,1028,692
8,1004,692
8,982,591
8,1001,597
8,1023,603
8,1047,594
8,1072,584
9,824,709
9,843,762
9,877,806
9,926,838
9,980,865
9,1040,870
9,1099,857
9,1153,830
9,1205,799
9,1243,757
9,1265,704
9,948,698
9,969,649
9,1001,625
9,1025,630
9,1049,624
9,1087,645
9,1119,690
9,1088,714
9,1053,723
9,1028,726
9,1003,727
9,973,721
9,964,693
9,1002,658
9,1025,656
9,1049,656
9,1102,686
9,1051,689
9,1027,691
9,1003,690
9,981,587
9,1000,594
9,1023,598
9,1047,590
9,1070,582
10,817,703
10,838,756
10,870,803
10,916,838
10,971,867
10,1033,875
10,1096,863
10,1152,835
10,1206,802
10,1245,759
10,1270,706
10,947,699
10,969,646
10,1004,621
10,1026,624
10,1049,618
10,1088,640
10,1121,689
10,1089,719
10,1053,730
