Frame,X,Y
0,802,725
0,823,779
0,859,822
0,912,853
0,971,877
0,1033,881
0,1096,870
0,1152,843
0,1203,813
0,1240,771
0,1262,717
0,934,723
0,964,689
0,997,671
0,1018,674
0,1040,669
0,1077,683
0,1117,713
0,1079,729
0,1045,737
0,1022,740
0,1000,740
0,968,736
0,950,717
0,999,699
0,1019,697
0,1042,695
0,1099,710
0,1043,711
0,1020,714
0,999,714
0,973,627
0,994,633
0,1016,639
0,1040,630
0,1064,623
1,802,725
1,823,779
1,859,822
1,912,853
1,971,877
1,1033,881
1,1096,870
1,1152,843
1,1203,813
1,1240,771
1,1262,717
1,934,723
1,964,689
1,997,671
1,1018,674
1,1040,669
1,1077,683
1,1117,713
1,1079,729
1,1045,737
1,1022,740
1,1000,740
1,968,736
1,950,717
1,999,699
1,1019,697
1,1042,695
1,1099,710
1,1043,711
1,1020,714
1,999,714
1,973,627
1,994,633
1,1016,639
1,1040,630
1,1064,623
2,800,726
2,820,779
2,857,821
2,911,851
2,972,874
2,1037,879
2,1102,865
2,1161,839
2,1217,810
2,1257,768
2,1278,715
2,933,725
2,964,691
2,996,674
2,1018,677
2,1040,671
2,1078,685
2,1120,714
2,1080,727
2,1046,732
2,1023,735
2,1001,736
2,968,735
2,948,718
2,998,700
2,1020,699
2,1042,697
2,1103,711
2,1043,707
2,1021,709
2,999,710
2,974,626
2,994,631
2,1016,636
2,1039,629
2,1063,623
3,807,724
3,827,779
3,861,821
3,913,851
3,972,874
3,1036,877
3,1100,866
3,1156,842
3,1208,812
3,1244,770
3,1264,716
3,935,724
3,965,690
3,997,672
3,1020,676
3,1043,671
3,1079,685
3,1118,714
3,1081,728
3,1047,733
3,1023,735
3,1000,736
3,969,734
3,951,718
3,998,700
3,1021,699
3,1044,697
3,1100,710
3,1045,707
3,1022,709
3,999,709
3,974,626
3,995,631
3,1016,635
3,1040,628
3,1065,622
4,801,726
4,822,779
4,858,822
4,911,851
4,971,872
4,1034,876
4,1097,866
4,1158,841
4,1215,811
4,1255,770
4,1279,717
4,933,722
4,965,690
4,997,674
4,1019,679
4,1041,673
4,1079,686
4,1122,714
4,1080,726
4,1045,729
4,1022,731
4,1000,732
4,968,731
4,949,716
4,999,699
4,1020,699
4,1042,697
4,1103,711
4,1043,704
4,1020,706
4,999,706
4,973,625
4,994,632
4,1018,637
4,1043,629
4,1069,623
5,801,723
5,819,777
5,853,820
5,906,851
5,966,873
5,1031,878
5,1095,866
5,1154,842
5,1210,814
5,1247,773
5,1269,721
5,928,723
5,958,689
5,991,673
5,1016,678
5,1039,671
5,1076,684
5,1116,713
5,1078,726
5,1044,731
5,1020,734
5,995,735
5,962,734
5,944,717
5,992,700
5,1016,700
5,1040,697
5,1098,710
5,1042,707
5,1018,710
5,994,710
5,972,626
5,992,631
5,1015,636
5,1038,629
5,1063,622
6,804,727
6,824,781
6,858,823
6,911,853
6,971,874
6,1034,878
6,1097,867
6,1152,843
6,1204,812
6,1239,769
6,1258,715
6,931,723
6,965,690
6,999,675
6,1023,680
6,1048,674
6,1083,687
6,1120,714
6,1083,726
6,1050,730
6,1025,732
6,1001,732
6,967,732
6,947,717
6,1000,700
6,1024,700
6,1049,698
6,1103,711
6,1049,705
6,1024,708
6,1000,708
6,975,626
6,997,632
6,1020,637
6,1044,629
6,1069,623
7,804,732
7,825,785
7,862,826
7,917,854
7,976,875
7,1041,879
7,1103,865
7,1160,840
7,1213,812
7,1250,771
7,1270,718
7,929,722
7,962,689
7,998,674
7,1021,678
7,1046,673
7,1084,687
7,1125,714
7,1086,729
7,1049,734
7,1024,737
7,999,737
7,964,734
7,945,717
7,998,700
7,1022,700
7,1047,698
7,1108,712
7,1047,709
7,1023,712
7,998,711
7,975,625
7,997,630
7,1019,635
7,1042,627
7,1066,622
8,801,722
8,821,776
8,854,819
8,906,851
8,966,876
8,1032,880
8,1097,869
8,1156,842
8,1210,812
8,1246,768
8,1265,714
8,931,726
8,961,692
8,993,675
8,1018,679
8,1042,672
8,1078,686
8,1117,714
8,1080,726
8,1046,732
8,1021,734
8,996,735
8,964,735
8,947,720
8,994,701
8,1019,701
8,1043,699
8,1100,712
8,1044,706
8,1020,710
8,995,709
8,973,626
8,994,632
8,1017,637
8,1041,630
8,1065,622
9,804,724
9,823,778
9,856,820
9,907,851
9,964,876
9,1027,883
9,1090,873
9,1146,849
9,1200,820
9,1239,778
9,1262,725
9,932,724
9,964,690
9,999,674
9,1021,678
9,1042,673
9,1078,687
9,1117,717
9,1078,730
9,1044,738
9,1021,740
9,999,740
9,966,737
9,949,718
9,1000,700
9,1021,699
9,1042,698
9,1099,713
9,1043,712
9,1021,714
9,999,714
9,973,627
9,994,633
9,1018,638
9,1042,631
9,1067,624
10,806,727
10,825,781
10,859,825
10,908,859
10,967,885
10,1032,891
10,1097,877
10,1155,849
10,1207,817
10,1243,773
10,1261,718
10,931,723
10,960,690
10,992,674
10,1016,678
10,1039,673
10,1077,687
10,1115,717
10,1079,733
10,1043,741
10,1020,743
10,996,743
10,963,739
10,947,719
10,993,702
10,1017,702
10,1040,700
10,1096,714
10,1042,711
10,1019,714
10,995,713
10,973,627
10,994,634
10,1017,640
10,1040,631
10,1064,624
11,806,730
11,826,785
11,859,831
11,909,866
11,966,894
11,1030,901
11,1095,887
11,1152,855
11,1204,820
11,1240,772
11,1258,717
11,934,726
11,961,690
11,994,672
11,1018,676
11,1041,670
11,1078,685
11,1115,719
11,1080,744
11,1046,755
11,1022,758
11,997,758
11,964,751
11,948,722
11,995,698
11,1018,697
11,1041,695
11,1098,717
11,1044,726
11,1021,729
11,997,729
11,974,626
11,993,632
