Frame,X,Y
0,813,685
0,830,741
0,859,788
0,906,824
0,964,851
0,1032,858
0,1099,848
0,1157,824
0,1209,793
0,1245,750
0,1266,694
0,942,687
0,965,634
0,999,610
0,1025,614
0,1052,609
0,1093,631
0,1124,683
0,1094,703
0,1056,711
0,1028,714
0,1001,714
0,968,709
0,958,682
0,1000,641
0,1026,640
0,1053,640
0,1107,678
0,1055,682
0,1027,684
0,1001,684
0,984,572
0,1003,578
0,1025,583
0,1049,576
0,1073,570
1,820,699
1,840,753
1,873,797
1,923,830
1,979,852
1,1044,856
1,1108,846
1,1163,821
1,1212,790
1,1248,745
1,1267,689
1,948,686
1,970,632
1,1004,609
1,1029,613
1,1055,608
1,1094,631
1,1125,681
1,1094,705
1,1056,714
1,1030,715
1,1005,715
1,972,710
1,963,680
1,1006,640
1,1030,639
1,1055,640
1,1108,677
1,1055,683
1,1029,684
1,1004,684
1,985,572
1,1006,579
1,1028,584
1,1051,576
1,1074,568
2,812,694
2,832,748
2,863,792
2,912,826
2,968,851
2,1033,857
2,1097,849
2,1155,826
2,1207,795
2,1246,752
2,1268,696
2,944,688
2,968,634
2,1003,611
2,1029,615
2,1055,610
2,1095,631
2,1125,682
2,1096,703
2,1057,712
2,1030,715
2,1004,715
2,969,710
2,961,681
2,1004,642
2,1029,641
2,1055,641
2,1108,677
2,1056,682
2,1029,684
2,1004,684
2,985,573
2,1005,578
2,1028,583
2,1050,576
2,1073,568
3,820,697
3,839,751
3,871,795
3,919,826
3,976,848
3,1041,853
3,1105,843
3,1161,821
3,1213,792
3,1249,750
3,1270,697
3,945,687
3,968,633
3,1004,610
3,1028,614
3,1055,609
3,1095,631
3,1127,682
3,1096,703
3,1058,712
3,1030,714
3,1004,714
3,971,709
3,960,681
3,1005,642
3,1029,641
3,1056,641
3,1109,677
3,1057,681
3,1029,683
3,1004,683
3,984,571
3,1006,578
3,1028,583
3,1051,576
3,1075,570
4,815,691
4,833,746
4,864,792
4,913,827
4,972,851
4,1038,858
4,1104,848
4,1160,825
4,1211,795
4,1247,752
4,1267,696
4,946,686
4,968,633
4,1003,611
4,1028,615
4,1055,610
4,1095,631
4,1125,682
4,1096,706
4,1059,715
4,1030,716
4,1004,715
4,971,709
4,962,680
4,1004,642
4,1029,641
4,1056,641
4,1108,677
4,1057,683
4,1030,685
4,1004,685
4,987,572
4,1007,578
4,1028,583
4,1051,577
4,1074,570
5,812,694
5,827,747
5,859,792
5,909,824
5,969,849
5,1036,855
5,1102,844
5,1160,821
5,1212,792
5,1248,753
5,1269,700
5,948,685
5,972,634
5,1006,611
5,1030,615
5,1055,611
5,1094,633
5,1124,682
5,1093,704
5,1057,711
5,1030,713
5,1005,713
5,973,708
5,965,680
5,1007,643
5,1030,641
5,1055,642
5,1108,678
5,1056,681
5,1030,683
5,1006,682
5,986,572
5,1006,579
5,1029,584
5,1053,577
5,1076,570
6,817,691
6,834,745
6,863,791
6,912,825
6,970,850
6,1035,856
6,1100,846
6,1157,824
6,1209,794
6,1245,754
6,1268,701
6,946,687
6,970,633
6,1006,610
6,1030,615
6,1056,610
6,1097,632
6,1127,682
6,1097,706
6,1059,714
6,1032,716
6,1006,716
6,971,712
6,960,681
6,1007,642
6,1031,641
6,1057,641
6,1111,678
6,1058,683
6,1031,685
6,1006,685
6,988,572
6,1008,578
6,1030,583
6,1054,577
6,1078,571
7,816,688
7,834,742
7,865,787
7,914,821
7,972,848
7,1039,854
7,1104,844
7,1161,821
7,1213,791
7,1250,750
7,1273,697
7,948,687
7,973,632
7,1008,610
7,1032,614
7,1059,609
7,1099,631
7,1130,681
7,1100,703
7,1062,710
7,1034,712
7,1008,712
7,975,708
7,965,680
7,1008,640
7,1033,638
7,1060,638
7,1113,676
7,1061,679
7,1033,681
7,1008,681
7,988,572
7,1008,578
7,1031,583
7,1055,576
7,1078,570
8,818,697
8,836,751
8,867,796
8,917,829
8,976,852
8,1044,855
8,1111,842
8,1167,819
8,1218,790
8,1253,750
8,1272,697
8,945,687
8,967,633
8,1004,609
8,1029,614
8,1055,608
8,1095,630
8,1126,681
8,1096,701
8,1059,708
8,1032,710
8,1005,710
8,971,707
8,961,680
8,1005,643
8,1030,641
8,1056,640
8,1109,676
8,1057,678
8,1030,680
8,1005,681
8,985,571
8,1007,577
8,1030,582
8,1054,576
8,1078,569
9,817,688
9,834,743
9,865,790
9,914,823
9,971,849
9,1038,855
9,1106,845
9,1164,820
9,1218,791
9,1256,751
9,1279,697
9,946,686
9,970,633
9,1006,609
9,1028,613
9,1055,607
9,1095,630
9,1127,682
9,1095,705
9,1058,713
9,1031,716
9,1006,716
9,972,710
9,963,680
9,1007,643
9,1029,641
9,1055,641
9,1108,678
9,1056,681
9,1030,683
9,1007,684
9,987,571
9,1006,578
9,1028,583
9,1052,576
9,1075,568
10,819,696
10,836,749
10,866,794
10,916,826
10,973,850
10,1038,857
10,1102,848
10,1160,823
10,1213,794
10,1250,753
10,1272,698
10,945,686
10,969,635
10,1005,612
10,1029,616
10,1056,612
10,1095,634
10,1124,683
10,1095,705
10,1057,714
10,1030,716
10,1004,716
10,970,710
10,961,680
10,1006,643
10,1030,643
10,1056,643
10,1107,678
10,1056,681
10,1029,684
10,1005,683
10,986,571
10,1007,577
10,1030,583
10,1054,576
10,1078,570
11,817,692
11,834,748
11,866,795
11,917,828
11,976,853
11,1042,857
11,1109,846
11,1166,822
11,1218,792
11,1255,751
11,1274,696
11,944,688
11,967,635
11,1004,611
11,1030,615
11,1057,609
11,1097,631
11,1127,682
11,1097,703
11,1060,711
11,1032,714
11,1005,714
11,970,709
11,961,682
11,1005,642
11,1030,641
11,1058,641
11,1110,677
11,1059,681
11,1031,684
11,1005,683
11,986,572
11,1006,577
11,1029,583
11,1053,576
11,1078,569
12,824,702
12,843,756
12,875,799
12,924,831
12,980,855
12,1045,859
12,1109,848
12,1166,822
12,1217,793
12,1253,752
12,1273,699
12,947,686
12,970,634
12,1005,611
12,1031,616
12,1059,611
12,1097,632
12,1128,682
12,1098,705
12,1061,714
12,1032,716
12,1005,716
12,972,711
12,963,681
12,1006,645
12,1031,643
12,1059,643
12,1111,678
12,1060,681
12,1032,683
12,1006,683
12,985,572
12,1005,578
12,1027,583
12,1051,576
12,1075,569
13,818,694
13,836,749
13,866,795
13,913,829
13,970,856
13,1035,863
13,1101,852
13,1160,827
13,1213,797
13,1251,755
13,1275,700
13,945,687
13,970,635
13,1006,611
13,1029,614
13,1055,609
13,1095,632
13,1126,684
13,1096,712
13,1058,720
13,1031,722
13,1005,723
13,970,717
13,962,682
13,1006,645
13,1029,642
13,1055,643
13,1108,681
13,1057,686
13,1031,687
13,1006,687
13,988,572
13,1007,578
13,1029,583
13,1054,577
13,1078,570
14,812,697
14,831,753
14,862,801
14,910,838
14,967,867
14,1033,875
14,1098,865
14,1155,839
14,1207,808
14,1246,766
14,1269,711
14,945,690
14,967,634
14,1003,610
14,1028,616
14,1056,610
14,1097,634
14,1124,688
14,1095,717
14,1057,729
14,1028,731
14,1001,730
14,967,721
14,961,684
14,1004,644
14,1029,643
14,1056,643
14,1108,684
14,1056,693
14,1028,696
14,1002,695
14,986,573
14,1007,580
14,1029,586
14,1053,579
14,1076,572
15,814,707
15,835,763
15,867,810
15,913,849
15,969,880
15,1035,888
15,1100,876
15,1158,847
15,1210,814
15,1249,768
15,1276,713
15,944,697
15,963,636
15,1001,610
15,1027,614
15,1055,608
15,1097,634
15,1124,692
15,1098,727
15,1059,742
15,1030,745
15,1002,745
15,967,732
15,960,690
15,1002,644
15,1027,642
15,1055,642
15,1108,687
15,1058,706
15,1029,710
15,1003,708
15,983,571
15,1004,579
15,1028,585
15,1053,578
15,1077,570
16,817,703
16,836,762
16,866,812
16,912,853
16,966,884
16,1030,894
16,1095,883
16,1153,855
16,1205,818
16,1243,772
16,1268,715
16,942,695
16,964,638
16,1004,612
16,1029,616
16,1055,611
16,1097,635
16,1124,693
16,1098,732
16,1059,747
16,1030,751
16,1002,750
16,965,736
16,957,690
16,1004,644
16,1029,642
16,1055,642
16,1108,688
16,1057,715
16,1030,718
16,1003,716
16,985,573
16,1005,580
16,1027,585
16,1051,577
16,1074,570
17,816,709
17,838,767
17,871,817
17,917,858
17,973,888
17,1037,896
17,1101,882
17,1159,852
17,1210,816
17,1248,768
17,1275,712
17,946,699
17,969,641
17,1007,614
17,1029,617
17,1051,613
17,1092,637
17,1122,691
17,1094,735
17,1056,753
17,1031,756
17,1006,756
17,970,743
17,962,693
17,1007,643
17,1030,640
