Frame,X,Y
0,807,738
0,828,791
0,865,832
0,920,860
0,981,879
0,1048,883
0,1111,871
0,1168,845
0,1220,815
0,1255,773
0,1275,720
0,942,730
0,973,694
0,1006,677
0,1030,681
0,1055,674
0,1091,688
0,1131,720
0,1094,730
0,1061,735
0,1036,738
0,1011,739
0,977,737
0,957,723
0,1008,705
0,1032,704
0,1057,702
0,1112,716
0,1059,708
0,1033,711
0,1010,712
0,985,632
0,1007,639
0,1031,644
0,1054,636
0,1078,628
1,804,735
1,825,789
1,862,832
1,917,861
1,981,881
1,1047,886
1,1111,873
1,1168,846
1,1217,814
1,1250,771
1,1269,719
1,947,727
1,977,692
1,1011,675
1,1033,679
1,1057,675
1,1092,690
1,1130,721
1,1092,734
1,1060,739
1,1035,742
1,1011,741
1,979,738
1,962,721
1,1012,704
1,1034,704
1,1058,703
1,1112,717
1,1058,709
1,1034,712
1,1011,712
1,987,630
1,1009,638
1,1032,645
1,1056,637
1,1080,629
2,802,744
2,826,795
2,866,836
2,925,863
2,989,883
2,1055,884
2,1117,870
2,1172,843
2,1222,813
2,1252,771
2,1267,717
2,943,731
2,975,694
2,1009,677
2,1034,681
2,1058,675
2,1094,690
2,1131,720
2,1096,732
2,1063,739
2,1039,741
2,1013,742
2,978,740
2,959,724
2,1010,704
2,1035,703
2,1059,702
2,1113,717
2,1060,708
2,1036,712
2,1011,712
2,987,631
2,1009,638
2,1033,644
2,1056,636
2,1078,628
3,807,738
3,829,793
3,866,836
3,922,866
3,983,889
3,1047,894
3,1110,880
3,1167,851
3,1219,822
3,1257,780
3,1278,729
3,942,731
3,971,694
3,1003,678
3,1027,683
3,1052,676
3,1088,690
3,1126,721
3,1090,735
3,1057,742
3,1032,746
3,1006,745
3,975,742
3,958,724
3,1004,705
3,1028,704
3,1053,702
3,1108,717
3,1054,714
3,1030,718
3,1006,717
3,985,631
3,1006,639
3,1030,645
3,1053,637
3,1076,627
4,805,734
4,827,789
4,866,834
4,921,866
4,983,890
4,1046,895
4,1108,881
4,1162,854
4,1213,823
4,1247,779
4,1266,725
4,947,731
4,978,693
4,1011,675
4,1033,679
4,1056,674
4,1094,691
4,1131,725
4,1094,743
4,1060,753
4,1036,756
4,1011,755
4,980,748
4,963,725
4,1012,700
4,1034,700
4,1058,699
4,1112,721
4,1059,728
4,1034,731
4,1011,730
4,987,629
4,1009,638
4,1033,644
4,1057,637
4,1080,629
5,804,731
5,827,785
5,864,830
5,920,862
5,981,888
5,1042,895
5,1102,882
5,1155,853
5,1204,821
5,1240,780
5,1262,728
5,945,732
5,976,693
5,1011,673
5,1033,677
5,1057,672
5,1093,689
5,1127,722
5,1094,747
5,1061,758
5,1036,761
5,1013,761
5,978,753
5,962,726
5,1013,699
5,1034,698
5,1058,697
5,1108,719
5,1059,732
5,1035,735
5,1012,735
5,989,630
5,1010,638
5,1034,645
5,1057,637
5,1079,629
6,806,736
6,828,790
6,865,834
6,921,864
6,982,889
6,1046,895
6,1109,882
6,1164,853
6,1216,821
6,1252,778
6,1273,724
6,944,728
6,974,691
6,1009,672
6,1032,675
6,1056,671
6,1093,688
6,1130,721
6,1095,747
6,1061,758
6,1036,762
6,1011,761
6,977,752
6,960,722
6,1011,696
6,1033,695
6,1057,694
6,1112,718
6,1059,734
6,1034,737
6,1010,737
6,987,629
6,1008,636
6,1031,643
6,1055,635
6,1079,626
7,809,732
7,829,787
7,865,833
7,918,866
7,978,892
7,1044,899
7,1109,886
7,1165,857
7,1217,824
7,1254,782
7,1278,728
7,945,730
7,974,691
7,1009,673
7,1033,677
7,1059,672
7,1096,689
7,1131,725
7,1097,751
7,1062,762
7,1035,765
7,1010,764
7,976,755
7,962,725
7,1010,698
7,1033,697
7,1059,696
7,1112,722
7,1061,731
7,1034,734
7,1010,733
7,987,627
7,1009,635
7,1033,642
7,1059,633
7,1083,626
8,807,739
8,830,793
8,867,839
8,921,873
8,981,901
8,1047,908
8,1110,893
8,1165,862
8,1215,824
8,1248,777
8,1267,721
8,945,734
8,975,691
8,1011,671
8,1035,676
8,1059,671
8,1095,689
8,1128,728
8,1096,754
8,1062,765
8,1037,768
8,1012,768
8,977,760
8,961,728
8,1013,699
8,1035,698
8,1059,697
8,1108,724
8,1061,733
8,1036,736
8,1012,735
8,989,628
8,1011,635
8,1034,641
8,1058,633
8,1081,626
9,812,745
9,835,800
9,870,845
9,923,880
9,982,909
9,1047,916
9,1108,902
9,1162,871
9,1211,836
9,1247,790
9,1268,734
9,947,740
9,973,691
9,1009,670
9,1033,673
9,1058,669
9,1095,688
9,1126,733
9,1096,764
9,1062,776
9,1035,780
9,1010,778
9,975,768
9,965,734
9,1010,698
9,1033,697
9,1058,696
9,1106,730
9,1061,740
9,1035,743
9,1011,742
9,989,626
9,1010,634
9,1033,640
9,1057,632
9,1079,624
10,814,739
10,837,796
10,872,845
10,921,886
10,979,916
