Frame,X,Y
0,817,726
0,836,781
0,867,827
0,915,862
0,970,889
0,1031,895
0,1094,884
0,1153,855
0,1208,823
0,1247,779
0,1273,725
0,938,731
0,967,701
0,996,687
0,1016,691
0,1039,685
0,1074,698
0,1112,725
0,1075,739
0,1042,745
0,1019,748
0,998,748
0,970,744
0,956,726
0,997,712
0,1017,712
0,1040,710
0,1093,721
0,1040,716
0,1018,719
0,997,719
0,975,635
0,995,643
0,1017,647
0,1042,639
0,1067,631
1,813,725
1,833,781
1,866,827
1,916,863
1,972,891
1,1036,897
1,1100,885
1,1160,853
1,1213,817
1,1252,771
1,1274,716
1,939,729
1,968,699
1,998,683
1,1021,688
1,1043,683
1,1079,696
1,1117,724
1,1079,739
1,1046,745
1,1023,747
1,1000,747
1,970,744
1,955,725
1,999,712
1,1021,711
1,1044,710
1,1099,720
1,1044,713
1,1022,716
1,1000,715
1,974,633
1,994,641
1,1016,647
1,1041,637
1,1065,628
2,813,725
2,833,781
2,866,828
2,914,867
2,969,898
2,1032,905
2,1097,892
2,1156,861
2,1210,825
2,1248,779
2,1272,725
2,940,734
2,965,700
2,995,683
2,1017,687
2,1038,682
2,1076,696
2,1114,727
2,1078,748
2,1043,758
2,1021,761
2,998,761
2,968,754
2,957,730
2,996,711
2,1018,710
2,1039,708
2,1096,724
2,1041,728
2,1020,732
2,998,731
2,975,631
2,993,640
2,1016,646
2,1040,637
2,1063,626
3,816,718
3,832,775
3,863,824
3,910,864
3,967,898
3,1030,907
3,1095,894
3,1154,863
3,1208,827
3,1247,781
3,1270,727
3,939,734
3,965,698
3,996,680
3,1017,684
3,1038,679
3,1075,695
3,1114,730
3,1077,755
3,1042,765
3,1020,768
3,998,767
3,967,760
3,957,730
3,997,709
3,1017,708
3,1039,706
3,1094,727
3,1041,733
3,1019,735
3,998,735
3,976,632
3,995,640
3,1016,645
3,1040,637
3,1066,630
4,816,720
4,834,775
4,865,825
4,912,867
4,969,902
4,1033,911
4,1099,897
4,1161,864
4,1221,827
4,1267,782
4,1296,726
4,940,733
4,966,698
4,998,678
4,1018,682
4,1042,676
4,1080,694
4,1119,728
4,1082,755
4,1047,767
4,1023,771
4,1000,770
4,969,762
4,957,729
4,999,707
4,1019,706
4,1043,704
4,1099,726
4,1046,732
4,1021,736
4,1000,735
4,979,631
4,998,639
4,1020,645
4,1044,636
4,1067,629
5,817,726
5,837,783
5,869,832
5,916,873
5,971,907
5,1034,917
5,1098,904
5,1158,872
5,1213,836
5,1254,790
5,1281,734
5,940,737
5,964,698
5,996,678
5,1018,682
5,1040,676
5,1078,694
5,1116,732
5,1080,761
5,1045,772
5,1021,775
5,998,775
5,967,764
5,956,733
5,998,707
5,1019,706
5,1041,705
5,1097,729
5,1043,736
5,1020,739
5,998,739
5,978,631
5,996,639
5,1017,645
5,1041,636
5,1065,627
6,820,730
6,841,787
6,873,835
6,919,876
6,972,909
6,1034,920
6,1099,906
6,1160,874
6,1217,837
6,1258,790
6,1285,735
6,941,736
6,965,697
6,998,680
6,1020,684
6,1044,679
6,1082,696
6,1119,736
6,1083,766
6,1047,779
6,1022,782
6,998,780
6,966,768
6,957,733
6,999,708
6,1021,707
6,1044,706
6,1100,733
6,1045,746
6,1021,749
6,999,748
6,976,631
6,995,639
6,1017,645
6,1041,637
6,1065,629
7,821,741
7,843,797
7,876,844
7,923,882
7,976,913
7,1036,921
7,1098,907
7,1156,876
7,1208,840
7,1246,795
7,1271,740
7,941,737
7,965,696
7,998,678
7,1020,682
7,1043,677
7,1082,694
7,1118,733
7,1084,764
7,1048,780
7,1024,783
7,999,782
7,967,769
7,956,733
7,999,704
7,1021,703
7,1044,702
7,1100,730
7,1046,746
7,1022,749
7,999,748
7,978,631
7,997,639
7,1018,644
7,1041,635
7,1065,626
8,827,727
8,846,784
8,876,834
8,920,878
8,974,912
8,1036,922
8,1100,908
8,1161,876
8,1219,839
8,1265,796
8,1298,741
8,943,738
8,965,695
8,996,676
8,1017,680
8,1040,674
8,1081,693
8,1121,734
8,1084,764
8,1046,778
8,1021,781
8,998,780
8,968,769
