Frame,X,Y
0,814,717
0,836,770
0,871,815
0,922,850
0,976,880
0,1038,890
0,1101,878
0,1158,850
0,1208,814
0,1245,768
0,1266,712
0,927,691
0,960,657
0,1003,648
0,1034,653
0,1068,648
0,1112,658
0,1149,692
0,1111,734
0,1068,752
0,1032,755
0,999,751
0,958,732
0,940,689
0,1003,669
0,1034,672
0,1068,670
0,1135,691
0,1067,728
0,1033,731
0,1000,727
0,983,613
0,1005,624
0,1030,633
0,1056,622
0,1081,612
1,814,718
1,835,772
1,870,817
1,921,852
1,978,883
1,1041,893
1,1106,880
1,1164,850
1,1215,814
1,1251,767
1,1272,711
1,925,695
1,959,660
1,1001,649
1,1034,655
1,1068,649
1,1110,659
1,1147,695
1,1110,735
1,1068,752
1,1032,755
1,998,752
1,957,734
1,938,693
1,1001,671
1,1034,673
1,1068,671
1,1132,693
1,1067,728
1,1032,732
1,999,728
1,984,613
1,1005,624
1,1029,633
1,1055,622
1,1080,611
2,819,721
2,838,777
2,872,822
2,923,856
2,978,883
2,1042,891
2,1105,878
2,1161,850
2,1212,816
2,1248,770
2,1269,716
2,925,694
2,959,660
2,1000,649
2,1033,655
2,1067,649
2,1109,659
2,1144,694
2,1109,733
2,1067,751
2,1031,754
2,997,750
2,957,734
2,939,693
2,1000,669
2,1033,672
2,1067,669
2,1130,692
2,1067,728
2,1032,731
2,998,728
2,983,612
2,1005,622
2,1030,632
2,1056,621
2,1082,610
3,817,717
3,838,773
3,873,819
3,923,853
3,976,881
3,1037,890
3,1101,877
3,1158,850
3,1208,816
3,1246,770
3,1268,714
3,930,694
3,961,660
3,1001,649
3,1032,653
3,1064,648
3,1108,658
3,1145,691
3,1110,732
3,1067,749
3,1033,752
3,1001,750
3,960,734
3,944,692
3,1001,668
3,1032,670
3,1065,667
3,1130,690
3,1066,728
3,1033,732
3,1001,729
3,985,612
3,1007,620
3,1031,627
3,1056,618
3,1080,609
4,817,729
4,841,782
4,879,826
4,931,859
4,986,887
4,1049,892
4,1111,877
4,1165,847
4,1215,812
4,1251,767
4,1270,713
4,929,696
4,962,660
4,1005,646
4,1037,652
4,1068,646
4,1113,659
4,1148,696
4,1113,737
4,1070,755
4,1036,757
4,1003,755
4,961,737
4,944,694
4,1006,669
4,1037,672
4,1069,669
4,1133,695
4,1069,731
4,1036,734
4,1003,730
4,988,612
4,1010,619
4,1034,626
4,1057,617
4,1081,609
5,812,715
5,832,770
5,866,817
5,918,854
5,976,884
5,1039,894
5,1101,880
5,1155,851
5,1204,815
5,1240,770
5,1263,716
5,928,699
5,960,661
5,1002,650
5,1032,653
5,1065,648
5,1109,659
5,1144,695
5,1112,735
5,1069,753
5,1034,757
5,1002,755
5,960,738
5,941,695
5,1002,669
5,1032,671
5,1066,668
5,1132,693
5,1068,730
5,1034,735
5,1002,732
5,984,613
5,1007,622
5,1031,631
5,1057,621
5,1082,612
6,819,719
6,840,776
6,875,822
6,928,857
6,985,885
6,1046,893
6,1107,879
6,1159,849
6,1210,814
6,1246,770
6,1268,716
6,929,698
6,962,662
6,1004,651
6,1034,656
6,1067,650
6,1110,661
6,1145,696
6,1111,737
6,1069,754
6,1035,758
6,1003,756
6,961,738
6,942,695
6,1005,672
6,1035,674
6,1068,671
6,1131,694
6,1068,731
6,1034,735
6,1003,733
6,986,612
6,1009,621
6,1033,630
6,1059,619
6,1084,610
7,820,721
7,839,775
7,873,821
7,921,858
7,978,888
7,1042,897
7,1104,882
7,1158,851
7,1206,816
7,1240,772
7,1261,719
7,931,702
7,961,662
7,1004,650
7,1033,653
7,1065,647
7,1108,659
7,1142,697
7,1110,741
7,1068,758
7,1035,763
7,1003,761
7,961,745
7,944,699
7,1004,672
7,1034,673
7,1065,669
7,1128,696
7,1067,733
7,1034,738
7,1003,736
7,983,613
7,1006,622
7,1031,631
7,1056,621
7,1081,612
8,819,728
8,840,781
8,874,826
8,925,862
8,978,890
8,1039,899
8,1100,885
8,1156,857
8,1207,821
8,1242,772
8,1261,715
8,931,702
8,961,663
8,1002,651
8,1033,657
8,1066,651
8,1107,662
8,1139,702
8,1108,742
8,1067,759
8,1033,763
8,1000,761
8,959,744
8,944,700
8,1003,672
8,1034,674
8,1066,672
8,1126,701
8,1066,737
8,1032,740
8,1000,738
8,983,614
8,1005,624
8,1030,633
8,1055,623
8,1079,612
9,814,725
9,834,779
9,871,827
9,923,862
9,981,891
9,1045,898
9,1108,884
9,1162,853
9,1211,819
9,1246,773
9,1266,719
9,930,708
9,962,665
9,1004,651
9,1035,655
9,1068,649
9,1111,660
9,1145,700
9,1115,741
9,1074,760
9,1039,765
9,1006,764
9,964,748
9,944,704
9,1005,674
9,1035,674
9,1069,671
9,1131,698
9,1072,736
9,1037,741
9,1005,740
9,985,615
9,1009,624
9,1033,631
9,1061,621
9,1086,611
10,822,725
10,841,780
10,874,825
10,922,861
10,976,889
10,1039,897
10,1100,884
10,1154,855
10,1203,822
10,1239,777
10,1260,721
10,933,707
10,962,664
10,1003,651
10,1034,655
10,1068,649
10,1108,660
10,1141,702
10,1110,739
10,1070,755
10,1035,759
10,1002,757
10,961,745
10,945,702
10,1003,670
10,1035,672
10,1068,668
10,1128,698
10,1069,734
10,1034,739
10,1001,737
10,984,613
10,1007,622
10,1031,630
10,1056,619
10,1081,609
11,822,727
11,842,782
11,877,829
11,929,863
11,986,891
11,1051,897
11,1113,882
11,1167,851
11,1216,814
11,1249,767
11,1266,710
11,933,709
11,963,666
11,1004,652
11,1035,656
11,1068,650
11,1109,662
11,1140,701
11,1111,738
11,1071,755
11,1037,760
11,1005,758
11,963,746
11,945,706
11,1005,674
11,1036,675
11,1069,672
11,1126,700
11,1070,731
11,1036,736
11,1005,734
11,985,613
11,1008,622
11,1033,630
11,1058,620
11,1082,610
12,824,726
12,845,781
12,880,827
12,929,861
12,984,887
12,1045,894
12,1105,880
12,1157,851
12,1207,817
12,1243,773
12,1266,719
12,934,706
12,962,665
12,1003,651
12,1033,656
12,1066,649
12,1109,661
12,1141,698
12,1112,737
12,1071,754
12,1037,758
12,1005,757
12,964,744
12,945,702
12,1004,671
12,1034,672
12,1067,669
12,1129,696
12,1069,732
12,1035,736
12,1004,735
12,986,614
12,1008,622
12,1031,630
12,1057,620
12,1081,611
13,820,726
13,839,782
13,875,828
13,927,862
13,983,889
13,1045,895
13,1107,879
13,1160,851
13,1210,820
13,1248,778
13,1269,725
13,932,707
13,962,666
13,1003,651
13,1033,654
13,1065,648
13,1106,659
13,1139,699
13,1108,737
13,1068,754
13,1035,758
13,1004,757
13,963,744
13,944,703
13,1004,674
13,1034,673
13,1065,670
13,1126,697
13,1066,731
13,1034,735
13,1003,735
13,985,613
13,1006,622
13,1030,630
13,1056,620
13,1081,609
14,817,723
14,838,778
14,875,824
14,926,857
14,981,885
14,1042,892
14,1103,879
14,1155,849
14,1205,815
14,1241,771
14,1263,716
14,934,708
14,964,665
14,1006,650
14,1035,652
14,1066,647
14,1108,660
14,1139,699
14,1110,737
14,1070,755
14,1038,759
14,1007,758
14,966,745
14,946,704
14,1007,672
14,1036,672
14,1067,669
14,1125,698
14,1069,732
14,1037,737
14,1007,736
14,987,610
14,1009,618
14,1033,625
14,1058,615
14,1081,606
15,820,730
15,842,784
15,877,828
15,929,862
15,986,889
15,1052,895
15,1114,881
15,1170,848
15,1218,810
15,1251,761
15,1269,704
15,935,711
15,963,665
15,1003,650
15,1035,654
15,1068,649
15,1107,661
15,1138,702
15,1109,736
15,1070,751
15,1037,754
15,1004,752
15,965,740
15,946,706
15,1004,674
15,1036,674
15,1068,672
15,1125,700
15,1069,724
15,1036,728
15,1003,726
15,984,611
15,1006,620
15,1030,627
15,1055,617
15,1079,608
16,821,725
16,841,779
16,874,824
16,921,857
16,972,886
16,1034,894
16,1099,882
16,1155,855
16,1207,822
16,1246,777
16,1269,723
16,932,710
16,962,666
16,1001,651
16,1031,655
16,1063,648
16,1104,660
16,1137,703
16,1107,741
16,1067,759
16,1033,763
16,1001,763
16,962,750
16,945,706
16,1002,671
16,1032,671
16,1064,668
16,1122,701
16,1066,738
16,1032,743
16,1001,742
16,982,610
16,1003,619
16,1027,627
16,1053,618
16,1078,609
17,818,728
17,838,784
17,874,830
17,925,864
17,978,893
17,1041,900
17,1103,886
17,1158,856
17,1210,823
17,1248,778
17,1271,723
17,934,715
17,961,667
17,1000,649
17,1029,653
17,1060,646
17,1102,660
17,1136,706
17,1104,744
17,1064,761
17,1031,765
17,1000,764
17,961,751
17,946,710
17,1001,671
17,1030,671
17,1061,668
17,1123,703
17,1063,738
17,1030,742
17,1000,741
17,979,610
17,1001,619
17,1025,626
17,1051,616
17,1077,607
18,814,727
18,835,781
18,869,828
18,917,864
18,973,895
18,1036,906
18,1098,894
18,1155,864
18,1206,829
18,1241,782
18,1262,726
18,937,720
18,962,667
18,999,648
18,1029,652
18,1061,647
18,1102,663
18,1131,714
18,1104,751
18,1065,768
18,1032,772
18,1000,770
18,963,757
18,950,717
18,1000,674
18,1030,674
18,1061,672
18,1116,712
18,1064,739
18,1031,742
18,1000,740
18,981,613
18,1002,621
18,1026,628
18,1052,618
18,1076,609
19,820,740
19,842,794
19,875,839
19,923,873
19,975,902
19,1033,911
19,1092,898
19,1146,872
19,1197,838
19,1235,792
19,1261,737
19,935,718
19,959,668
19,998,650
19,1026,653
19,1056,649
19,1097,665
19,1127,717
19,1098,759
19,1059,779
19,1027,783
19,996,781
19,959,764
19,948,714
19,998,673
19,1027,673
19,1057,672
19,1113,713
19,1058,753
19,1026,757
19,996,755
19,980,613
19,1001,620
19,1024,627
19,1049,618
19,1073,611
20,816,723
20,835,780
20,867,829
20,915,868
20,968,901
20,1030,912
20,1092,900
20,1146,871
20,1197,835
20,1235,787
20,1258,730
20,937,723
20,958,669
20,995,650
20,1024,654
20,1055,648
20,1094,666
20,1122,720
20,1096,764
20,1056,784
20,1024,789
20,993,787
20,956,768
20,950,719
20,996,673
20,1024,673
20,1054,671
20,1107,716
20,1056,756
20,1024,761
20,994,759
20,978,612
20,999,620
20,1022,627
20,1047,618
20,1072,610
21,812,729
21,833,784
21,866,833
21,912,872
21,965,906
21,1024,917
21,1084,906
21,1139,877
21,1190,841
21,1228,794
21,1253,738
21,935,725
21,958,674
21,996,653
21,1021,657
21,1047,653
21,1087,672
21,1119,722
21,1089,773
21,1050,792
21,1021,795
21,994,793
21,958,775
21,950,721
21,996,676
21,1021,677
21,1047,676
21,1102,720
21,1049,764
21,1021,768
21,995,765
21,982,612
21,1001,619
21,1022,625
21,1045,617
21,1068,610
22,814,729
22,835,786
22,867,835
22,915,875
22,968,906
22,1028,916
22,1087,904
22,1139,874
22,1189,837
22,1225,787
22,1250,731
22,935,727
22,956,672
22,994,652
22,1023,657
22,1051,652
22,1091,672
22,1117,726
22,1093,774
22,1054,794
22,1023,797
22,993,794
22,956,775
22,951,722
22,995,677
22,1023,678
22,1051,677
22,1099,721
22,1053,760
22,1023,765
22,993,761
22,981,615
22,1001,621
22,1022,627
22,1044,620
22,1067,613
23,814,732
23,836,788
23,870,835
23,918,871
23,968,902
23,1025,914
23,1081,904
23,1134,877
23,1184,841
23,1223,792
23,1249,736
23,938,727
23,960,675
