Frame,X,Y
0,815,691
0,831,744
0,862,787
0,912,819
0,971,841
0,1037,846
0,1101,834
0,1159,809
0,1213,780
0,1250,740
0,1267,689
0,944,687
0,973,652
0,1004,632
0,1025,634
0,1047,628
0,1081,644
0,1117,676
0,1082,689
0,1051,694
0,1028,696
0,1007,698
0,976,698
0,961,681
0,1005,658
0,1026,656
0,1047,654
0,1099,671
0,1049,666
0,1027,669
0,1006,670
0,979,585
0,999,591
0,1021,595
0,1044,587
0,1067,578
1,815,691
1,831,744
1,862,787
1,912,819
1,971,841
1,1037,846
1,1101,834
1,1159,809
1,1213,780
1,1250,740
1,1267,689
1,944,687
1,973,652
1,1004,632
1,1025,634
1,1047,628
1,1081,644
1,1117,676
1,1082,689
1,1051,694
1,1028,696
1,1007,698
1,976,698
1,961,681
1,1005,658
1,1026,656
1,1047,654
1,1099,671
1,1049,666
1,1027,669
1,1006,670
1,979,585
1,999,591
1,1021,595
1,1044,587
1,1067,578
2,814,693
2,832,746
2,863,790
2,913,822
2,971,843
2,1035,849
2,1099,839
2,1156,816
2,1208,787
2,1243,745
2,1265,691
2,944,688
2,973,654
2,1004,635
2,1023,639
2,1043,633
2,1078,648
2,1117,676
2,1080,693
2,1048,700
2,1027,702
2,1007,703
2,978,700
2,961,682
2,1005,664
2,1024,663
2,1044,661
2,1099,672
2,1046,669
2,1025,671
2,1006,671
2,977,587
2,998,593
2,1021,597
2,1044,589
2,1067,581
3,822,698
3,839,749
3,869,793
3,917,824
3,973,846
3,1035,852
3,1098,842
3,1154,819
3,1206,789
3,1243,748
3,1265,697
3,942,691
3,973,656
3,1004,636
3,1023,639
3,1043,633
3,1079,649
3,1120,679
3,1080,694
3,1047,700
3,1027,702
3,1007,703
3,977,701
3,959,685
3,1005,662
3,1024,661
3,1044,659
3,1102,675
3,1045,671
3,1026,673
3,1007,675
3,981,588
3,1001,593
3,1022,597
3,1044,590
3,1068,583
4,816,696
4,834,749
4,865,793
4,915,824
4,971,846
4,1035,854
4,1099,843
4,1155,820
4,1207,790
4,1243,749
4,1265,695
4,946,689
4,974,655
4,1004,636
4,1023,639
4,1042,634
4,1077,649
4,1117,677
4,1080,691
4,1048,697
4,1028,700
4,1008,701
4,978,699
4,963,683
4,1006,664
4,1024,663
4,1043,660
4,1099,673
4,1046,667
4,1026,670
4,1007,670
4,980,588
4,1000,594
4,1022,599
4,1046,590
4,1069,582
5,815,690
5,831,744
5,862,789
5,913,823
5,972,846
5,1037,852
5,1104,841
5,1163,816
5,1215,783
5,1249,739
5,1268,685
5,948,689
5,977,656
5,1007,636
5,1027,639
5,1048,633
5,1082,648
5,1120,678
5,1084,688
5,1053,693
5,1031,695
5,1011,696
5,982,696
5,965,683
5,1009,665
5,1028,664
5,1049,661
5,1102,673
5,1051,663
5,1030,666
5,1011,666
5,979,587
5,1000,593
5,1023,597
5,1046,590
5,1070,583
6,815,691
6,832,744
6,863,788
6,912,821
6,970,845
6,1035,852
6,1100,842
6,1157,818
6,1209,789
6,1245,747
6,1267,694
6,943,687
6,975,656
6,1006,638
6,1026,642
6,1047,637
6,1084,652
6,1123,679
6,1084,690
6,1051,695
6,1028,697
6,1008,697
6,978,696
6,959,681
6,1007,665
6,1026,665
6,1048,663
6,1105,674
6,1050,667
6,1028,668
6,1009,668
6,981,586
6,1002,592
6,1024,597
6,1049,591
